model_label,capacity_regime,geometry,budget,folds,storage_floats_mean,condition_number_median,condition_number_mean,anomaly_relative_frobenius_p_mean,anomaly_relative_frobenius_p_median,anomaly_relative_frobenius_p_std,anomaly_relative_frobenius_p_iqr,anomaly_relative_frobenius_so_mean,anomaly_relative_frobenius_so_median,anomaly_relative_frobenius_so_std,anomaly_relative_frobenius_so_iqr,anomaly_ssim_p_mean,anomaly_ssim_p_median,anomaly_ssim_p_std,anomaly_ssim_p_iqr,anomaly_ssim_so_mean,anomaly_ssim_so_median,anomaly_ssim_so_std,anomaly_ssim_so_iqr,relative_frobenius_p_mean,relative_frobenius_p_median,relative_frobenius_p_std,relative_frobenius_p_iqr,relative_frobenius_so_mean,relative_frobenius_so_median,relative_frobenius_so_std,relative_frobenius_so_iqr,ssim_p_mean,ssim_p_median,ssim_p_std,ssim_p_iqr,ssim_so_mean,ssim_so_median,ssim_so_std,ssim_so_iqr,rmse_p_mean,rmse_p_median,rmse_p_std,rmse_p_iqr,rmse_so_mean,rmse_so_median,rmse_so_std,rmse_so_iqr,train_range_nrmse_p_mean,train_range_nrmse_p_median,train_range_nrmse_p_std,train_range_nrmse_p_iqr,train_range_nrmse_so_mean,train_range_nrmse_so_median,train_range_nrmse_so_std,train_range_nrmse_so_iqr
3D current,equal_total,grid,30,10,129984.0,1.717419089114454e+19,2.229448542109971e+19,1.1632891199131787,0.9349239948611823,0.5940463359635657,0.7157257219917936,1.171962598244182,1.0727533352935636,0.4122229009744138,0.4542561441408741,0.5328154609429913,0.6824765809647959,0.32490455192430817,0.4674213114999534,0.8131022830564776,0.8056138622071775,0.028768222718955107,0.038331447749693326,0.007467755308783611,0.0070970546506439,0.0022222494846095312,0.0022010103173297994,0.0038145319353392305,0.00362790337772685,0.0009483036444031806,0.0009454422988477494,0.9943637329965899,0.994751775134219,0.001685161422639333,0.002598005808622128,0.9999206687918747,0.99991682411755,1.9974643839941172e-05,2.3321368489592764e-05,1.1916407506538473,1.13215523300543,0.3506220879825291,0.3500152815573999,0.00102596413476666,0.000974610610643,0.00025471300933036726,0.00025373316078959997,0.02885671345111569,0.027344939611440647,0.008606027114294713,0.008453905049586173,0.00156875006394534,0.00149022797772145,0.0003894688285235312,0.0003879705914908501
3D current,equal_total,grid,100,10,129984.0,6355.914660732342,6452.47430141035,0.321170478789034,0.2729490305854563,0.19826134525107136,0.25074384065731165,0.4335279662518676,0.39899884928350815,0.11719903383619472,0.18067248352593174,0.8188974661447672,0.8416479459693426,0.13475455941386819,0.13373039305162904,0.9092615650363225,0.9208938736620128,0.028006711076383972,0.04513071032694327,0.0019479799295512301,0.00186877558407045,0.0005164517956569207,0.0008324731445742248,0.00143199177901075,0.00144793966400515,0.00030631622128009033,0.0004265651546210248,0.9940097294424385,0.9937672412432221,0.0011729558358556974,0.0019156447036701163,0.9999569432422819,0.9999559261061537,1.84817641263999e-05,2.6906435627749303e-05,0.3109952746095417,0.29818287810015554,0.08218577732320319,0.13147124023288193,0.00038519316847696993,0.00038975676228945,8.246458386526031e-05,0.00011482591379680004,0.007521930172068809,0.0072020095452539,0.001976028261934838,0.0030969553031179996,0.0005889794654634799,0.00059595742681955,0.00012609244010395045,0.000175574519134925
3D current,equal_total,grid,300,10,129984.0,5718.297897401731,5742.205595548204,0.24685882711608592,0.2440934503905149,0.1198107644588161,0.14668462645356944,0.3829329876042311,0.36966871769456494,0.11125386661093811,0.10504920455550604,0.8753548228754875,0.8974313270490333,0.07191677991973403,0.10009058413657634,0.9233935487985695,0.9292072169488614,0.02668734374592429,0.03200743947307827,0.0015659182212703101,0.0015058336197865002,0.00035700265970102453,0.00037488198079467495,0.00126275199459047,0.0012181003307448,0.00027808108624887323,0.0003262128999914249,0.9948781375013726,0.9949023720922596,0.0009863832707955305,0.0012859774667427493,0.9999632439284252,0.9999620529476814,1.423457195285101e-05,2.0820446204328213e-05,0.25011893614528724,0.2391618344963758,0.057452794764231305,0.06091687154355019,0.00033966753275007,0.0003275996724908,7.483890915910998e-05,8.779364169614996e-05,0.006050980231072761,0.00577647457787565,0.0013844265893263993,0.0014466786172843,0.0005193685097413701,0.0005009161526736,0.00011443240514022937,0.00013424083392172507
3D current,equal_total,wells,5,10,129984.0,463831.8205137083,461452.8026395859,0.4821954855852545,0.43683334487994013,0.23769845687061963,0.3170933266204847,5.063715126368367,4.394288092431106,2.2791011944961026,2.4012525978420793,0.8010703888438785,0.8364317065663001,0.1405981133632419,0.20692739124061144,0.7224641948415114,0.7230012250224342,0.024250403797333557,0.030337920724164635,0.0030358435859008,0.0027719727594615502,0.0007421879961484595,0.0006404737318280005,0.016317596841381437,0.0145788670887483,0.0054729285081468355,0.005757868648127875,0.994718231438744,0.9950401987613213,0.001375824589986976,0.0013636434792115848,0.9990236790587324,0.9991521662102624,0.00048060789574679355,0.00044078600668018275,0.4845658211325293,0.44468986837407914,0.11713258736733055,0.09768580034073271,0.004389175836596519,0.003924789050404,0.0014719132296292794,0.0015497874765740003,0.011726061241954749,0.010740592139673748,0.0028384101568253457,0.002526990429281324,0.00671126761745343,0.00600119718141375,0.0022506283551793557,0.002369701942388225
3D current,equal_total,wells,10,10,129984.0,43035104.64013829,53853095.25395076,0.35250885728055237,0.30592121561480556,0.1564862374719714,0.20728627717907547,1.1849766012831744,1.2098026856590756,0.19628561912905468,0.2245246099294005,0.8415862896961389,0.8538095361003938,0.08602937294136453,0.10795025386319312,0.8204307976451236,0.8144660187164314,0.027159896183129927,0.03424915616755886,0.00223680585339048,0.0021669046029197,0.00022072831670635442,0.0003940037683084498,0.00396499693387862,0.00383573943472165,0.0007557206736909139,0.0008227431296219008,0.9952761818863654,0.9955909387933464,0.0012980195173260157,0.0013442838191140005,0.9998450211568294,0.9998497975458562,4.8754366921528643e-05,4.7113031552026285e-05,0.3571424547416016,0.34459319023862095,0.034310008285313054,0.058022378824590604,0.00106655943836659,0.00103191672615815,0.00020332791050243186,0.0002211138251907251,0.00864110252154282,0.008390015959066851,0.0008280398236307946,0.001405490152338748,0.0016308222972332797,0.00157785187151305,0.00031089846301023377,0.0003380940089939249
3D current,equal_total,wells,15,10,129984.0,85485568.39461595,175552626.01024684,0.2727496283149046,0.22795190907547674,0.12255535624182888,0.19879580989764187,1.1040659242437765,1.0868057988732793,0.20343849274719028,0.23898479330662115,0.8697397214401532,0.8861119712769354,0.09648396078432463,0.07897343469071394,0.8310070799543858,0.825640267073988,0.029186438291706696,0.03781386297773526,0.0017249323493202999,0.0016963112795985,0.00021006891162171455,0.000287393816665125,0.00370304612605796,0.0036307776686143,0.0008022874698697543,0.0009769874276484253,0.9956151965509686,0.9960502982760665,0.0013461124004129532,0.001452328855806262,0.9998619505682814,0.9998662167951461,4.551823439588751e-05,4.607859837546524e-05,0.27537176345563213,0.2702900538711963,0.032557214869716265,0.04448331978181752,0.0009961077536058901,0.00097678250333645,0.00021594147626972067,0.00026265855722412506,0.00666381133710614,0.00652831430285445,0.0007977715376386748,0.0010744053975011497,0.0015230981758646998,0.0014935489094053,0.0003301852308742094,0.00040161796546119987
3D current,equal_total,wells,20,10,129984.0,203316.84720958114,199838.9624460158,0.2427992192851233,0.24156902422740656,0.09734662975417618,0.15561884567595669,1.0763130217588617,1.0663495461388175,0.2027065771342961,0.27341010307744107,0.8739475645007744,0.8934874191966371,0.0975037942725106,0.06986485352672811,0.8391116228275853,0.8373401274299795,0.024013387175577456,0.031167022989561755,0.00156519431251952,0.00143829933197005,0.00031252728815332905,0.0002959549776323253,0.0036062047318201605,0.00348795856654615,0.0007727107734036717,0.0010165372849055502,0.9957303463749161,0.9961179793052048,0.001146141179528553,0.0014579663511008478,0.9998675360755336,0.9998783042608663,4.2716783299683344e-05,4.30820370853624e-05,0.24990290566101891,0.22874952563662326,0.049470068071576674,0.04631354199623683,0.0009700426555797299,0.00093883667574595,0.00020790169309482128,0.0002730430503976,0.0060467114315829,0.0055249861346965,0.0011962426077504497,0.0011456282764257747,0.00148324334779648,0.0014355278563861502,0.00031789200351631616,0.00041749637073665
3D current,equal_total,wells,30,10,129984.0,30989.19589888159,32405.477522479174,0.2450229772285967,0.22729955564836352,0.09874802563116077,0.15762380125120518,0.8679814309765238,0.8898700371235209,0.12438016779897637,0.17623060334299245,0.8784167055443467,0.9028198609085634,0.0955595259425881,0.045460793199115224,0.850091899789998,0.8449445532940896,0.022776445649127616,0.03536835032122876,0.0015835595303331901,0.00149836041752725,0.00030478909022972216,0.0002452785820711498,0.00292118254103601,0.00283510882056115,0.0006185983080998464,0.0004972875740789505,0.9957920721274804,0.9961958534172222,0.0012001041203510093,0.0010322312231219044,0.9999003360764472,0.9999088150243659,2.9449359757848337e-05,2.3093131562013092e-05,0.25278609375509065,0.24087691658409116,0.04792662660584073,0.03527182805473433,0.00078576631308371,0.00076276022665035,0.0001663295563842784,0.00013374107888607502,0.00611623703683251,0.0058178989468578995,0.0011576226636770732,0.0008786557556997501,0.0012014756774870398,0.00116629822991315,0.0002543261439379542,0.00020449674500799993
3D optimized,equal_per_property,full,9900,10,272608.0,1.0,1.0,0.010207904279923411,0.008872650390610599,0.0052284402726170565,0.0078002237207669255,0.24898311169139772,0.24672180101073765,0.07161892563356445,0.0817670578122397,0.9996135017769655,0.9996246874005661,0.00012335534994221658,0.00012393513378794463,0.9700312427800905,0.9763389600351797,0.014687097023458323,0.0192478600894187,6.321061774803643e-05,6.33507070629343e-05,9.371064799479173e-06,5.57985097409468e-06,0.0008229911124863102,0.00081219945858135,0.00018942353653633354,0.00028584655602257496,0.9999583337131975,0.9999610537616637,1.3541884432071587e-05,7.485931985740102e-06,0.9999786861190071,0.9999791770624857,8.161534267050782e-06,1.0630662191202234e-05,0.010091772887996571,0.010091812661831751,0.0014734015545940923,0.0009177559192823995,0.00022138511422939,0.00021859770236095,5.100489601543455e-05,7.726452210835e-05,0.00024415095359648,0.00024374750013315,3.542628312373659e-05,2.115555590692501e-05,0.00033850882339361003,0.0003342467323529,7.798901654973209e-05,0.00011814128768332496
3D optimized,equal_per_property,grid,30,10,272608.0,18180.883306847456,18589.750828884036,1.1791971699904082,0.8587550723559108,0.6145078518932259,0.8973540512195638,0.7179221854611162,0.7223061868899687,0.2513937289804349,0.3110420992692404,0.3786916261359371,0.3699386861240386,0.39701810747125327,0.5350492805970282,0.8726312873686289,0.868661801102663,0.03871368686228862,0.05392589752119492,0.00743766440010597,0.00677256595475675,0.001975521554825717,0.001826873733488399,0.0024256406956128496,0.0020624793720857,0.00100022221635252,0.001486952268848975,0.9978535481925993,0.9978841176041933,0.0007332400335241859,0.0006273927934127288,0.9999331428457694,0.9999372017831212,4.032830769669242e-05,3.488159395126367e-05,1.1870123325972812,1.0740605969046577,0.31146589800780156,0.29051252583512277,0.00065249443466031,0.00055489598667315,0.00026899601372427397,0.00039967860030064995,0.028741694139744572,0.0259417801597927,0.00765261291233035,0.00701673486387458,0.0009976963632653299,0.0008484634940719,0.0004113082508745976,0.000611128409397725
3D optimized,equal_per_property,grid,100,10,272608.0,2.093820228953365e+18,2.5847374916097833e+18,0.12691269210494444,0.10930844877974286,0.07575543141448382,0.06333411467319698,0.3611311535860328,0.35955850650908133,0.08538317585636838,0.11099139074008846,0.9548644163559341,0.9644710453195654,0.03406320712551812,0.035609407732834386,0.9259058173466042,0.9246887167091515,0.0209674532480665,0.025988834947262007,0.00077992582143016,0.000746479066297,0.0002472868903302065,0.00027656374902329994,0.0011914895280691598,0.0011404037565096,0.00022705982547268947,0.00022828292954377508,0.9996474275542759,0.9996109897243137,0.00014547980788382023,0.00021528811842042028,0.9999668099082261,0.9999639352098505,1.3289379915458284e-05,2.0975299249936796e-05,0.12464308086122852,0.1200252742897171,0.03978094429586958,0.043253561256300324,0.00032050749569925,0.00030649431801805,6.121607252327477e-05,6.158256498562498e-05,0.0030131503581659197,0.00289897088941165,0.000956231865825898,0.001044703046059775,0.0004900718624901501,0.00046864501856985004,9.360241204452256e-05,9.416279720257496e-05
3D optimized,equal_per_property,grid,300,10,272608.0,153192.07266286883,155150.32689255467,0.06643044671738178,0.05615143022637305,0.036450742254699624,0.054773191222979196,0.2966118805353614,0.274305437199459,0.07679174223748914,0.08505180408651597,0.9819525619326962,0.9884403766682849,0.017782880919033628,0.02229090087439145,0.9451398607616358,0.9521737268925895,0.020663800897123216,0.02807536316498227,0.0004236755981934399,0.00043293891872085,0.0001468580906217499,0.00022935299353865006,0.00098589959560435,0.0009199521766955999,0.00022141475275428278,0.000393528415027525,0.9998985790816661,0.999909678790762,4.316746099031857e-05,6.20921958008891e-05,0.999972138142191,0.9999742536164244,1.2142982149926513e-05,1.6597845124532995e-05,0.0676369356169879,0.06925916190196504,0.02342167712485163,0.03626519798587945,0.00026520268531912,0.0002475996719738,5.961219733888317e-05,0.00010608857368459997,0.00163597187014748,0.0016728161868056,0.0005643324419345417,0.0008700700678729249,0.00040550806354210003,0.00037859218278624997,9.11500073134591e-05,0.00016221469261162494
3D optimized,equal_per_property,wells,5,10,272608.0,47705667.58437909,45322408.375841685,0.46330627628234666,0.37812935966639183,0.23313639881053805,0.36962781647961096,2.0629898573514027,2.026630467662666,0.36323532004994874,0.3435145557848782,0.8281451593662771,0.8612936693127282,0.1462273012665929,0.15909193168146807,0.7623780560341331,0.7633443881156181,0.011041706239557957,0.015428803477532393,0.00287692216257948,0.0027181211531591,0.0005964617190744625,0.0006114814632924249,0.0068314651517853405,0.00707632144302155,0.0007866905181412114,0.0010955682562606255,0.9976343101921916,0.9978163426086907,0.000531486660802188,0.0007656530937579786,0.9996790058888994,0.9996607633303745,7.881240993221234e-05,0.00010118877738085619,0.4593297863683346,0.4360624979639043,0.0944039885577693,0.09199352365945584,0.00183759432133871,0.0019036067403906,0.00021186988740857767,0.00029724423116617485,0.011115581204481358,0.0105322153058314,0.0022918530052443466,0.0023823425263653983,0.00280977288719876,0.0029107091510501,0.00032395956949890774,0.00045450117684217497
3D optimized,equal_per_property,wells,10,10,272608.0,1963882414.5111895,3894488071.9719515,0.28573783011589315,0.2802316435187825,0.1354998038877581,0.1781792677376757,0.8931755630713297,0.9062623198080004,0.10899287233239022,0.18252701733965815,0.9056250757312212,0.8966172692600509,0.052826816039160125,0.08654534756997867,0.8658210200875718,0.8680479650791367,0.01566343723456925,0.021638821484609272,0.00181313242538741,0.0017754168674033,0.0003579322167207192,0.0003693615680172,0.00299995095342335,0.0030093158893866,0.0005121660967880975,0.0002530616629567747,0.9984694191282916,0.9985835632296778,0.0004547207955555249,0.0003602370879458583,0.9998985969830047,0.9998979532623603,3.3768739099789054e-05,2.437979391178846e-05,0.28947498789586457,0.2844884259148386,0.056753147234464243,0.05743058438233373,0.00080693983635323,0.0008098382255525001,0.00013764890992606514,6.780109474090006e-05,0.0070036501334584805,0.0068955888507752,0.0013692288499698626,0.001369385743201351,0.00123385104506318,0.0012382828259487,0.00021047201255007446,0.00010367123772265
3D optimized,equal_per_property,wells,15,10,272608.0,3407843884.8165874,6906348649.311478,0.17336024089985683,0.14379650097061858,0.08817089685490387,0.12308968922371355,0.9774737124827222,0.9406930272185201,0.23277408535730545,0.32265728946678807,0.9559975168040964,0.9626703412624367,0.023943320125133557,0.03342824277307899,0.8685318181220364,0.8667074686327367,0.02023413882833055,0.024297452842129363,0.00108276487016233,0.00108045621837535,0.00022566658875410302,0.0003089731951296498,0.0032636729138446298,0.0030648884607013998,0.0007707185879848807,0.00091167570061665,0.9991002937018012,0.9991008538180273,0.00033464433943793077,0.0002684043993997909,0.9998911410064147,0.9999082496707746,4.4268462716696526e-05,3.4643319906435543e-05,0.17290814908825475,0.17329697457804677,0.03591045424486426,0.050090177054622875,0.0008779275137902701,0.00082429821819825,0.0002075432641741028,0.00024616904291052503,0.00418577086487242,0.004185640949697599,0.0008826188979479905,0.00120982779282745,0.00134239472582647,0.0012603928721180001,0.00031734394791352945,0.000376404679969625
3D optimized,equal_per_property,wells,20,10,272608.0,5914608686.478851,14742783651.483036,0.1123513341683671,0.10209705931955501,0.05121739040955735,0.08977970433635876,0.7961688617175937,0.7916650301225532,0.21372859455606943,0.2089183361641842,0.9694325305507648,0.9675623952620148,0.018837027040859138,0.028981303527232938,0.8940908380327247,0.8974218025050168,0.024335705018807385,0.03371191392831374,0.00070936940740926,0.0006984850885771,0.00010883346736642191,0.00016173738569715,0.00261222842188876,0.00248114912421055,0.0004923862761148169,0.0006455219973975747,0.9995326185123414,0.9995580577870148,0.00015926134442030516,0.00011129867912040847,0.9999162406306166,0.999924034783622,3.638810810649105e-05,4.237094057302215e-05,0.11326814372754361,0.11106857739468004,0.01730241040122824,0.02507685557841091,0.00070268715471591,0.000667908902993,0.00013255392813803574,0.00017315793682309995,0.0027408593014589503,0.00268263878754825,0.00042026432496976453,0.0006184167542074748,0.00107444352247739,0.0010212658501148998,0.00020268153261520316,0.000264767076410225
3D optimized,equal_per_property,wells,30,10,272608.0,37568170773.995636,70020646905.56645,0.08982925886186582,0.0556829702201595,0.060734800864779365,0.08056862142909253,0.6978317802630091,0.7754947612742511,0.1632632260108703,0.21764306861057925,0.982020270378648,0.9857570936680911,0.01699967071952491,0.01227668873844101,0.8980599092928079,0.9071774691348796,0.03288820423385317,0.0420630729353616,0.00052955980536827,0.0005354353343080499,0.00015324373754903794,0.000181988369878075,0.00229954391731878,0.0023827834278303,0.0004012278100279304,0.0006592537253648249,0.9998426938444439,0.999848374422174,7.282005914952862e-05,9.851470860577916e-05,0.9999325910362801,0.9999351965769564,2.4281686889545463e-05,3.635390920164738e-05,0.08453279251866241,0.08565531066391374,0.024389596042473104,0.028117417458553173,0.00061857641392494,0.00064063717745175,0.00010811493712197807,0.00017663186849245006,0.00204576401026692,0.00206883228485035,0.0005911268324982396,0.0007094483430581248,0.00094583402676211,0.00097956602871095,0.0001653131028426344,0.000270078890287175
3D optimized,equal_total,full,9900,10,149728.0,1.0,1.0,0.04560723217449692,0.03908751350785335,0.023019635748041976,0.03172456405284142,0.33121217149082527,0.3152267179120508,0.10709320460283905,0.10213258333742625,0.9936704254037318,0.9936025981171386,0.0032350690018422257,0.004269900059572951,0.9508405713708253,0.9524808004645076,0.022442773918351554,0.028925927335789026,0.00028285293434210997,0.00028724388316695,3.689647921276252e-05,2.4212707682400004e-05,0.0010901983555197399,0.0010547964158817,0.0002808200930309768,0.00044834615431010015,0.9996997067567515,0.9997047558009148,8.058175861017e-05,6.752693404354915e-05,0.9999703347163047,0.9999698566767357,1.2442715865378044e-05,1.9558509892103615e-05,0.045177676197370585,0.0455519158909481,0.005963460954943959,0.004435730067097271,0.00029326850719785,0.00028398462030315003,7.561346253254019e-05,0.00012094133694740003,0.0010929426828831198,0.0011002151939153498,0.0001429140273038881,9.388788819542494e-05,0.0004484220976442,0.00043422657397410003,0.00011561673567666885,0.00018492530454104994
3D optimized,equal_total,grid,30,10,149728.0,1.3008520824582474e+19,1.7424423798926258e+19,1.1672166178804146,0.8469147621001982,0.6188526065209894,0.9681139881624823,0.8435602888488504,0.7543280888981454,0.28680888164539015,0.3876957745148004,0.4057833019460423,0.39894768808418946,0.39190259831647994,0.42711152735629,0.8562274372598679,0.8598215881313569,0.03415987194321255,0.02614511618524773,0.007308008830613199,0.0064730816873646,0.001864386635313461,0.001931427766249525,0.00288918120970104,0.0027358692598677,0.0011667085462895598,0.0016676397237099,0.997838145414296,0.9978406229171402,0.000699258375877093,0.0006074601670061908,0.9999240882470637,0.9999241648331181,4.007967294022714e-05,4.4226148997350556e-05,1.1664697052540407,1.0290150541046763,0.2944408984731942,0.30846426238796476,0.00077708568282172,0.00073604709266325,0.000313710746308002,0.0004476624490560749,0.02824148117588037,0.02485379539257995,0.007222210419323624,0.007450322911979848,0.0011882025631381903,0.0011254525227092,0.00047967929545894886,0.00068449809480175
3D optimized,equal_total,grid,100,10,149728.0,5185.788970254927,5234.538973028766,0.20130271186123774,0.14186147611958122,0.11725349179093456,0.17144479395299142,0.4318585813980227,0.38813489851750893,0.11996488616286573,0.17873216776895162,0.9069441957230049,0.9201618763309172,0.07031992195419345,0.10613592217245127,0.9117364866247547,0.925886502387259,0.02806769332563487,0.0460994942540045,0.00121249075295266,0.00117050269648165,0.00027146419341148443,0.00016082410484917486,0.0014291932404872302,0.0014173958045419,0.0003294657452662033,0.00045532017823499984,0.9994554484498035,0.9994901222887415,0.0002004167195824096,0.0002690041520512221,0.9999593934631379,0.9999585016874153,1.8579822061792e-05,3.0572157621144846e-05,0.19367871876197307,0.1874443337499438,0.04358340526194609,0.024466621123229337,0.00038443868819776003,0.00038153830174905,8.868991078456061e-05,0.00012297149157429997,0.00468416726915828,0.00452734204415795,0.0010453294050114922,0.0005909421761313505,0.00058782582768403,0.000583390992905,0.00013561127382510723,0.00018802951168912508
3D optimized,equal_total,grid,300,10,149728.0,5297.807296431281,5341.909280662862,0.14782533365615497,0.1430610955128219,0.07121359611882505,0.10688977059799404,0.3750382019551338,0.36185629541968856,0.1137319325108568,0.1145027289973104,0.9411867754275057,0.9333283590040224,0.036025216097352604,0.05921456669921288,0.9271688638495293,0.9328715044570978,0.026491136819663644,0.035012714947919577,0.0009179631150446701,0.0008512043827196,0.00019485856924759325,0.0002209647869370749,0.0012348126809776298,0.00118338674194215,0.00028517148583128164,0.00035518159576182506,0.9995918585743778,0.9996182679948249,0.00013082416503391436,0.0001851989956698219,0.9999657105864328,0.99996546600319,1.4367394243665781e-05,2.3169603872719158e-05,0.14672500595512997,0.1357820903434743,0.03182600624468813,0.03595023804581507,0.0003321569651885,0.0003185686211999,7.676594984819223e-05,9.605044013349999e-05,0.00354849487685168,0.0032795441406926,0.0007626973401631546,0.0008683053252687496,0.0005078844793125999,0.0004871072271859,0.00011737894596144551,0.00014686588838287506
3D optimized,equal_total,wells,5,10,149728.0,50060022.90815012,47789309.239874095,0.49775112053006154,0.4127201498849393,0.2652268786322226,0.3818684692391826,2.07082170374246,2.0028217848822845,0.3781310426838908,0.35666723371017506,0.8177419389623006,0.8529657804171489,0.14544766902119236,0.15593651292296162,0.7622032208088638,0.7644488097643869,0.011302585520047422,0.016686819144386966,0.0030435417173427697,0.0030121517967196497,0.0005536839924700268,0.0004561748451348,0.00685360574570546,0.00707962741018745,0.0008094955036691436,0.0011636034380064003,0.997248921810851,0.9974478257222885,0.0006480770491622561,0.0008648691319207424,0.9996770420177444,0.9996592845406047,8.10994990033192e-05,0.00010584531407831221,0.4860283780921648,0.48302976402076636,0.08799309059438015,0.07070447001643104,0.00184354469741809,0.0019057648577722,0.0002179599763605172,0.0003140012659507748,0.01176039472931716,0.011666619757590951,0.002130430141537498,0.0017611069843806258,0.00281887130744439,0.00291400901959885,0.00033327161765830775,0.0004801235144065502
3D optimized,equal_total,wells,10,10,149728.0,2254147359.8145084,4830763662.829455,0.3141912194489083,0.3175280391131865,0.14314725400220582,0.19248168689530887,0.9761818976422351,0.9819022590833824,0.10375259472137925,0.12408897746342562,0.9026505025584347,0.8958824455867804,0.04851129367056541,0.07764175386846006,0.8527216972929329,0.854663928492521,0.027110560976652497,0.029056794612998704,0.0020009684547083,0.0019692681682073002,0.0004276302680700285,0.0005708900158128997,0.00332171984027535,0.0031477090021345498,0.0008609018465238577,0.00028501088999434996,0.998137670472597,0.9981171290870814,0.00047299514580967757,0.0003844650219808621,0.9998811835184036,0.9998880886100401,5.475061993769146e-05,2.0830704851926285e-05,0.31958080401688493,0.31310415165008,0.06869115543068745,0.09338714516520524,0.00089346686705832,0.00084592181600195,0.00023129407949031594,7.644554858112504e-05,0.007731383956667451,0.0075624029897688495,0.00165447883366354,0.0022242051856000995,0.00136615516793829,0.00129345642598675,0.0003536601228980872,0.00011688903652792501
3D optimized,equal_total,wells,15,10,149728.0,8475663428.372751,17852777247.966297,0.21234480244008963,0.1697920920070662,0.11959783845038917,0.15658880422623778,1.0591387480776795,0.9833340941111822,0.2423835544947135,0.28621036096260155,0.9390874552730581,0.9438469557567122,0.034597747631631155,0.053350326568829876,0.8497277220278612,0.8523533524783566,0.029136614406443453,0.03714778959099119,0.00131310732894986,0.00129087093356005,0.00031145795827342644,0.0003608848290898251,0.0035496279943034495,0.0033897483717659,0.0008838972099649045,0.00099472111041145,0.9988066785681331,0.9989063649873511,0.0004800922096578273,0.0005879743946660687,0.9998760173801063,0.9998940992242913,5.1094843763128406e-05,4.0243112745974585e-05,0.20964981421649384,0.20691817799221934,0.04944933559489643,0.05692319310958954,0.0009548301329304499,0.0009121916055956001,0.00023784423708261658,0.00026925082921182503,0.005073876929752719,0.00499769370555865,0.0012016106789150202,0.0014514088345746745,0.0014599826459160202,0.0013947862221654998,0.0003636756388343703,0.0004116978763974749
3D optimized,equal_total,wells,20,10,149728.0,704633.6928980851,1376995.5922860117,0.1639669401258973,0.14945004661147454,0.07362987802732701,0.07532928849239007,0.8567223775733359,0.8075154572340907,0.2683648189853827,0.27771466681917645,0.9377545714726923,0.9514361692207767,0.04507402741307019,0.05058249482658128,0.8804976101047753,0.8887178329362833,0.03448242071295901,0.03963565117782575,0.0010491509417158902,0.00100439746760865,0.000224319492490108,0.00017494784755137506,0.00280444415829995,0.0026550261908941,0.0006495314591724194,0.0009216486361383999,0.9991449241554078,0.9991213127256771,0.00030971737726556546,0.0005183197070843804,0.9999051889240359,0.9999129989031987,4.3344692935236775e-05,5.0433665844007436e-05,0.16750537729542042,0.16103107527939145,0.03545895532541797,0.028123665228145495,0.0007543707278551499,0.000713720717698,0.00017471427795713931,0.00024718419554080003,0.004053826925715561,0.00388938416943895,0.0008623340128222998,0.0006792707438842004,0.0011534702700211302,0.0010913143876929501,0.000267146799220018,0.0003779568987069251
3D optimized,equal_total,wells,30,10,149728.0,29009.760035905092,29387.29611096772,0.19128276818917703,0.161780352391831,0.1202482059608864,0.1648133649786161,0.7325243933413801,0.762699819264157,0.15361921872810835,0.0946629997438847,0.920467256262001,0.9405347666976849,0.062262731563636285,0.12101194653588132,0.8819579132447748,0.8839524738636896,0.03207311506617536,0.031645485993294864,0.00118667794576787,0.0009863375328556501,0.0005198021341172352,0.00025516602042084994,0.0024863228126832198,0.0023229645999369,0.0007956242445935197,0.0006599153507990748,0.9994787069353432,0.9995006835069586,0.00018242280884455474,0.0002364409661516076,0.9999250708275496,0.999931680713685,3.9122637926042546e-05,3.9929566961083296e-05,0.18941028898301454,0.15801914983908638,0.08273117972140512,0.039609355603699714,0.00066878734497972,0.0006250239985919001,0.00021388104980565325,0.00017822329909670002,0.00458110406720138,0.00381663572611885,0.001994753553637836,0.0009409892795608256,0.00102260903149542,0.0009556927036065001,0.0003270347365852152,0.00027251226663797487
4D current,equal_per_property,full,9900,10,380500.0,1.0,1.0,0.3469104646319813,0.3132553361815383,0.15174123567288322,0.1842219759790341,4.705324174085973,5.055523061509923,0.8947899490415997,0.937927175418034,0.8458477559247131,0.8710880126490903,0.05188050626270064,0.05618055906876718,0.4640627017642666,0.4628275220279673,0.008984215454890386,0.004736836243952769,0.00221831443747745,0.0020553627652863,0.0003753691078757424,0.00032876369333500024,0.015406274032084572,0.0154054915410719,5.877323118568587e-05,5.4448264450474015e-05,0.9800498088653624,0.9815396172346422,0.004558039853922548,0.0028317106961166516,0.9907722925892706,0.9906961932213252,0.00022773446065052047,0.00013221188588075083,0.35411154606100165,0.33029479574004755,0.05873712151913278,0.050317306398679595,0.00414406356130315,0.0041484861061484,1.7150147559932748e-05,1.0421745499724494e-05,0.0085698546072486,0.00797761147683765,0.0014340312929146792,0.0012153136467246738,0.00633647878760049,0.00634324107808775,2.6223426501593414e-05,1.5935365930525372e-05
