outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
1,1,equal_total,grid,30,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2050,4.657037682640254e+18,0.0054676974439995,1.1396043665190676,0.8727048179767705,0.0210784350506761,0.99864691958521,-0.1798472410263164,0.0026467237819397,0.9494272249993028,0.0007122204026948,0.0010890203316169,0.9999328264269628,0.8484878812764816
1,1,equal_total,grid,100,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",1080,4987.5229741919065,0.0011267731341728,0.2348475929642025,0.1798454199470442,0.0043438055175447,0.999651361717342,0.8305169082298334,0.0016335684141714,0.5859902483577815,0.0004395852569542,0.0006721476673384,0.9999659657455204,0.8679727650006193
1,1,equal_total,grid,100,4D,4D-D-2ecf0e4138e3,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",200,1359.3716667027431,0.0009558673963996,0.1992265793612499,0.1525669791953058,0.0036849494761603,0.9964024628062792,0.8356668108479111,0.0010325636052623,0.3703990590438797,0.000277857807364,0.0004248583730163,0.999975868807665,0.940907403651946
1,1,equal_total,grid,300,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",710,5158.1427612784455,0.0006537351222577,0.1362546862737167,0.1043433358773431,0.0025202040632254,0.9997282178882302,0.9239242411037908,0.0012657113414682,0.454033327837355,0.0003405967209223,0.0005207892845572,0.9999736908625544,0.9041035357656816
1,1,equal_total,grid,300,4D,4D-D-2ecf0e4138e3,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",100,529.3760520747901,0.0003647701859986,0.0760271944447597,0.058221344914519,0.0014062198489849,0.9997792754300622,0.9531435647822012,0.0009841982036942,0.3530495232479294,0.0002648429147574,0.0004049579565036,0.9999778960449838,0.945645969532078
1,1,equal_per_property,wells,5,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-E,"lasso(l1=0.001,max_iter=20000)",290,11844301.807050472,0.0036776875024426,0.7665216993811166,0.5869994884074969,0.0141777956719231,0.99674689327222,0.8059572832781081,0.0127746213139176,4.582485466466429,0.0034375880092046,0.0052562426175687,0.9993374318448338,0.726299115028994
1,1,equal_per_property,wells,5,4D,4D-E-6ca320f290f9,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",16310,12219.417837881008,0.00402296476849,0.8384860836721933,0.6421095483008165,0.0155088686695414,0.9966234042980858,0.8550614630099284,0.0025938602843199,0.93046414158601,0.0006979950944781,0.0010672691295833,0.9999126393317858,0.8496355465504004
1,1,equal_per_property,wells,10,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",12660,975485334.0355608,0.0013579239017484,0.2830251716893044,0.2167396319271878,0.0052349112327305,0.9985460011670833,0.8769772509686445,0.0040261107912756,1.4442380509004782,0.0010834066889121,0.001656582579172,0.999845929618267,0.8100292392726764
1,1,equal_per_property,wells,10,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,2097736622.1256428,0.0017508486354152,0.3649204752949353,0.2794547531798481,0.0067496692388616,0.9979226531651004,0.8949841568840204,0.0027877058001382,1.0,0.0007501579730825,0.0011470287589633,0.9999286315429172,0.8391748015382596
1,1,equal_per_property,wells,15,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1500,1567547847.9620335,0.0010271775608987,0.2140893942248417,0.163948867964101,0.0039598561779742,0.9993035831294604,0.8281812460980388,0.003069740369938,1.1011708515962615,0.000826052094051,0.0012630746353131,0.9998978240919724,0.8262938142881403
1,1,equal_per_property,wells,15,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",18260,13032713861.097273,0.0009093645392776,0.189534225390564,0.1451446102958336,0.0035056770377058,0.9989414694746468,0.955802324450849,0.0027877058001382,1.0,0.0007501579730825,0.0011470287589633,0.9999286315429172,0.8391748015382596
1,1,equal_per_property,wells,20,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",10730,2870579777.23397,0.0011714130251384,0.2441516583749804,0.1869704389003839,0.0045158960642555,0.9994667335134632,0.7293154696860317,0.0030080032105005,1.0790246267563155,0.0008094389269136,0.0012376722785192,0.9999031046790904,0.8375945507994587
1,1,equal_per_property,wells,20,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",9180,18309637541.68868,0.000377310379479,0.0786408831855032,0.060222898105918,0.0014545633530842,0.999732812749322,0.9868409295248436,0.0027877058001382,1.0,0.0007501579730825,0.0011470287589633,0.9999286315429172,0.8391748015382596
1,1,equal_per_property,wells,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",2260,10757071252.790752,0.0008912966768738,0.185768432732884,0.1422607801768799,0.0034360239034416,0.999719478989392,0.8487704335211589,0.0027773389411248,0.9962812219951954,0.0007473683021121,0.0011427632136436,0.9999091597084904,0.8291870188021666
1,1,equal_per_property,wells,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,150170681935.34897,0.0001597572424733,0.033297389435008,0.0254990179396563,0.0006158776512121,0.9999484720700804,0.9963459564735349,0.0026384234126075,0.9464497338552504,0.0007099868139733,0.0010856050636452,0.9999334359656696,0.8460547071211574
1,1,equal_per_property,grid,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1170,19318.162489886276,0.0113635147943579,2.3684395874658515,1.8137422949526576,0.0438073084682358,0.996360271544498,0.3498380769115099,0.0029440895834237,1.0560976639922846,0.0007922400829976,0.0012113743928731,0.9999359877352192,0.7979288280823394
1,1,equal_per_property,grid,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2050,56609.64069632259,0.0054676974203025,1.139604361580034,0.8727048141944769,0.0210784349593224,0.998646919632756,-0.1798472209841279,0.0026467237819397,0.9494272249993028,0.0007122204026948,0.0010890203316169,0.9999328264269628,0.8484878812764816
1,1,equal_per_property,grid,100,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",5050,2.679813476065127e+18,0.000963902050614,0.2009012014704496,0.1538493986260535,0.0037159237461791,0.9997116299800688,0.8895090762308122,0.0016335681831245,0.585990165477117,0.0004395851947806,0.0006721475722719,0.999965965754485,0.8679727810398712
1,1,equal_per_property,grid,100,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,3.838853597947402e+18,0.0002716360514099,0.0566157205041678,0.0433561098121563,0.0010471799008102,0.9999287928650816,0.9904685557140496,0.0020280058641277,0.7274820262694629,0.0005457264422802,0.00083444280576,0.9999520233624436,0.8714460931103073
1,1,equal_per_property,grid,300,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",7030,178594.98178191474,0.0003843243489516,0.0801027691657679,0.0613424049942662,0.0014816027972912,0.9998641892199496,0.979925832462774,0.0012657056166457,0.4540312742409982,0.0003405951804007,0.0005207869290232,0.999973691004938,0.9041039408743712
1,1,equal_per_property,grid,300,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",3780,99675.1981338806,0.0001173047348854,0.0244492292154127,0.0187231294991287,0.0004522196520098,0.999973811026151,0.9985347027252768,0.0014685093136983,0.5267805927101455,0.0003951686616866,0.0006042324895023,0.999969284615657,0.9081939865109172
2,2,equal_total,wells,5,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-E,"lasso(l1=0.001,max_iter=20000)",1060,28799502.715205733,0.0024513126612718,0.5907063832884027,0.392194368876247,0.009472668606052,0.998407652191473,0.5134258305323501,0.0146462607942743,4.879562692416984,0.0039403292802445,0.0060249589638483,0.9992088629868984,0.7234089972351706
2,2,equal_total,wells,5,4D,4D-E-4f4328240852,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",15670,33715.45776557887,0.001906741156719,0.4594779729029921,0.3050664064133608,0.0073682673697561,0.9978637650261148,0.8523188106869893,0.0025199772355469,0.8395581013497903,0.000677957345308,0.0010366304169551,0.9999209146157853,0.8820814545760397
2,2,equal_total,wells,10,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-E,"lasso(l1=0.001,max_iter=20000)",14210,8447263365.921289,0.001696536054683,0.4088236856983422,0.2714349327013111,0.0065559665554425,0.9986959746812436,0.7632050062566876,0.0043299070883992,1.4425561163327216,0.001164888425845,0.0017811721975536,0.9998312529751914,0.7985298736810009
2,2,equal_total,wells,10,4D,4D-E-4f4328240852,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",13530,1653482.7535386418,0.0019736119196885,0.4755921908750865,0.3157653013742,0.0076266777255839,0.9971383740092098,0.8820929137437161,0.0026502005471835,0.8829434282991309,0.0007129917295115,0.0010901997285881,0.9999068058269488,0.8546965756534699
2,2,equal_total,wells,15,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",2820,48482216133.554184,0.0010302786653787,0.2482719539698923,0.1648380059054734,0.003981331522171,0.9991529029582328,0.887903835050207,0.0041487308271242,1.382195254424929,0.0011161460104794,0.0017066426261676,0.9998447499275804,0.8074328876716895
2,2,equal_total,wells,15,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",7270,21367596806.77292,0.0008834971068703,0.2129011891834237,0.1413538940614909,0.0034141198876876,0.9990192599379368,0.9569041353762088,0.0030015519253467,1.0,0.0008075168880129,0.0012347333856805,0.9999259385562328,0.8427800744893107
