outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
6,6,equal_total,grid,30,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,1.919157754244972e+19,0.009161039387770211,1.1431944934202332,1.471916189943603,0.03555118428438746,0.9964155233222409,0.33111739663128836,0.003020950351951859,0.8516521981845361,0.0008136835790807618,0.0012441625622756519,0.9999249378627106,0.8126548373438304
6,6,equal_total,grid,30,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2630,1.837321247791795e+18,0.0030281749628998447,0.3778821153548952,0.4865408350742867,0.011751418326520668,0.9981940189412108,0.775939807016141,0.002913486525756433,0.8213564987714284,0.0007847385318164419,0.0011999041489373244,0.9999091297766466,0.8560494296140497
6,6,equal_total,grid,100,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1690,5717.4713893801445,0.0009760064163400657,0.12179460358966483,0.15681622847486162,0.0037875815724983785,0.999307124542633,0.950173733973169,0.0016311434052470393,0.4598443220807318,0.00043934340169405706,0.0006717778586463585,0.9999454443268629,0.8934257353273947
6,6,equal_total,grid,100,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",1960,23121.844034301696,0.001536367970803172,0.19172141170292492,0.24685025292598523,0.005962172909284736,0.9995378673489843,0.8927640259747104,0.0023825314615228683,0.6716721296458106,0.0006417274370735304,0.0009812330897644237,0.9999246536362573,0.8835751487571205
6,6,equal_total,grid,300,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",980,5397.556642459235,0.000989746380663906,0.1235091963219888,0.15902384652795137,0.003840902160158972,0.9993304319619686,0.9418872691191765,0.0013688754916798187,0.3859069781722229,0.000368702355093759,0.0005637641936300988,0.99995091171166,0.924963410505347
6,6,equal_total,grid,300,4D,4D-D-2ecf0e4138e3,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",90,564.86190514143,0.0006749361645452508,0.08422442848006419,0.10844287702755956,0.002619220259873392,0.9987481825267389,0.9618013426851858,0.0014859861300544296,0.4189222617693501,0.0004002457412071784,0.0006119955959819299,0.9999154165394339,0.9372596093327045
6,6,equal_per_property,wells,5,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",200,81015927.6658799,0.0026880866807051144,0.3354429296877334,0.4318984056092637,0.010431640004269787,0.9968027073180327,0.8766043319393019,0.017905700046712953,5.047891235605135,0.0048228446027067055,0.0073743686767523,0.9989005745430175,0.723520084260037
6,6,equal_per_property,wells,5,4D,4D-D-ff94f89c821d,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",20000,2188.8633672589954,0.0035380433972663733,0.441507951012227,0.5684620638255976,0.01373006134983907,0.9954372144062894,0.9463255567779021,0.004037054953733552,1.138107656525214,0.0010873681924554795,0.001662639914634649,0.9998378104460683,0.8608599789147131
6,6,equal_per_property,wells,10,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-E,"lasso(l1=0.001,max_iter=20000)",5420,1356892486.806386,0.0023799618625577968,0.2969924241847917,0.382391587751901,0.009235902083180585,0.997125498583502,0.8834044003273444,0.004228453217561275,1.1920657601439197,0.001138920719374887,0.0017414662860065462,0.9998338268797011,0.8585778694940056
6,6,equal_per_property,wells,10,4D,4D-E-6ca320f290f9,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",20000,399305.60647179675,0.0016317549180177241,0.20362462794118455,0.2621761985934418,0.0063323403974058735,0.9968324941766956,0.9675829884145263,0.0048324812257081245,1.3623505119508865,0.001301613784229921,0.0019902320539764407,0.9996963795037503,0.8594205917303457
6,6,equal_per_property,wells,15,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1860,2195027982.488418,0.001525779011765364,0.1904000289262899,0.24514891101676853,0.005921080406764173,0.9979791672716692,0.9284329192844473,0.003905900195806498,1.1011331204098598,0.001052042066432058,0.0016086245152846638,0.9998524439909535,0.868019599977081
6,6,equal_per_property,wells,15,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",19970,16745762773.04435,0.0016281317046056118,0.2031724917319742,0.2615940521518461,0.006318279817349027,0.9973906747478494,0.9707197145595066,0.0035171300978289674,0.9915328721578295,0.0009473280500108497,0.0014485115889257872,0.9998955791841536,0.8301055930316374
6,6,equal_per_property,wells,20,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",6880,5596010897.656592,0.0010914115300548121,0.13619586145210327,0.1753585191570505,0.004235433425478156,0.9987925555868018,0.9340114942892611,0.003679527703928049,1.0373152459478616,0.0009910693399924862,0.0015153941914753878,0.9998625934700975,0.8527941517401004
6,6,equal_per_property,wells,20,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",19050,32345674257.511482,0.0005350724138491283,0.06677100831047522,0.08597078512599132,0.0020764519379358817,0.9995824842464623,0.9879336372180277,0.0035312498038993683,0.9955134336737799,0.0009511311489143151,0.001454326715835032,0.9998958817634787,0.8300904733992761
6,6,equal_per_property,wells,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",5020,37484148379.06314,0.0007616250701358299,0.09504222712898998,0.12237129696183115,0.002955633316035644,0.9995654416588365,0.9447013649068425,0.003284039084176194,0.9258209434509623,0.0008845457106327769,0.0013525142771519316,0.9998830470128667,0.8352119068241209
6,6,equal_per_property,wells,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",18680,314978423884.73004,0.0003014962303876176,0.03762333243826108,0.04844179398540015,0.0011700144049011907,0.9998903976256291,0.9980237449077858,0.0033446907012414794,0.9429195637456397,0.0009008820350013083,0.0013774933276170765,0.9999015197466568,0.8394348573966353
6,6,equal_per_property,grid,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,13543.779038192308,0.009161039641830527,1.143194525124098,1.471916230763807,0.035551185270317635,0.9964155232082386,0.3311174159776756,0.0030209503519513033,0.8516521981843795,0.0008136835790806122,0.001244162562275423,0.999924937862711,0.8126548373438376
6,6,equal_per_property,grid,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2640,78503.70483168108,0.003028174962301173,0.3778821152801877,0.48654083497809747,0.01175141832419741,0.998194018939744,0.7759398070894371,0.002913486525756435,0.8213564987714291,0.0007847385318164427,0.0011999041489373255,0.9999091297766466,0.8560494296140496
6,6,equal_per_property,grid,100,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",15020,1.500004515242831e+18,0.0009229366914681881,0.11517209988971905,0.1482894463131071,0.0035816342461108767,0.9995353165177215,0.9625857044052216,0.001631143402567675,0.45984432132537795,0.0004393434009723792,0.0006717778575428771,0.9999454443269101,0.8934257356095032
6,6,equal_per_property,grid,100,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",8900,1.6152782233629268e+18,0.00025157169145024853,0.031393312504503765,0.04042035296469198,0.0009762725805351801,0.9998999527808701,0.9964158139665609,0.0023825279594300217,0.6716711423521701,0.0006417264937957172,0.000981231647445848,0.9999246546086799,0.8835750656838534
6,6,equal_per_property,grid,300,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",9010,169454.81909907344,0.0007729385805818977,0.09645402575747998,0.12418905349422792,0.002999537580360546,0.9995950487094705,0.9623231955503153,0.001368874233374031,0.38590662343653875,0.00036870201617301057,0.0005637636754034594,0.9999509117624285,0.9249634301317035
6,6,equal_per_property,grid,300,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2300,120728.59310288784,0.00014390991804465823,0.01795833626442399,0.023122194905762446,0.0005584702565067796,0.9999658569052965,0.9983924815749784,0.0019332605074909896,0.5450157629383943,0.0005207177032930684,0.000796203203072252,0.9999245181052984,0.9032382435536448
