outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
9,9,equal_total,grid,30,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,8.622776715751378e+18,0.00811091226508672,0.940378980325482,1.290550430192162,0.031170658007243602,0.9971136362031382,0.646906945638688,0.003417916470551505,0.5909340804777954,0.0009186952213573833,0.0014047305733337783,0.9999280814510216,0.842788518378935
9,9,equal_total,grid,30,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",1260,6.126547665951843e+18,0.004530055785267265,0.525214562917188,0.7207901221711286,0.017409240171924308,0.9987585738248281,0.47399943280533025,0.0029287273763715185,0.5063566749034657,0.0007872070217376931,0.0012036785924978606,0.9999124074572008,0.9129496668317831
9,9,equal_total,grid,100,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1260,5398.826418248699,0.0008436541523764552,0.09781324290414418,0.13423622321369016,0.0032422068197326638,0.9995991334022477,0.957701862346508,0.001770762344065914,0.30615254250682483,0.00047595981869927225,0.0007277661769236289,0.999941278964281,0.9177377581664545
9,9,equal_total,grid,100,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",670,18427.476032795497,0.0008961749977576788,0.10390250850229689,0.14259296501849988,0.0034440471622396774,0.9997986664998817,0.9319635635270348,0.0021237290824129896,0.36717804642463114,0.0005708330722183183,0.0008728320885683423,0.9999373374455086,0.9322523505556577
9,9,equal_total,grid,300,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",1020,5216.478004254102,0.0007557152357586318,0.08761760694640372,0.12024401087522373,0.0029042529859548316,0.999705816420307,0.951687569154064,0.001500795330173493,0.25947711597479134,0.00040339590213665663,0.000616812348334273,0.9999463712566562,0.9392495813417829
9,9,equal_total,grid,300,4D,4D-D-2ecf0e4138e3,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",840,304.9962279663623,0.0006623578179655527,0.07679375008778967,0.1053896453295499,0.002545475570127821,0.999694825396765,0.9725529581029647,0.0011635009278740793,0.20116125039105745,0.0003127351858046783,0.0004781876150481849,0.9999564259491383,0.9723992565492987
9,9,equal_per_property,wells,5,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",1990,67244180.27834442,0.005421934070250331,0.6286189106398234,0.8626994249407394,0.020836774843327487,0.9965238400323272,0.6652768995267524,0.03728863990441931,6.446947526084546,0.010022742096321213,0.015325269930695433,0.996660951429513,0.6803917406173782
9,9,equal_per_property,wells,5,4D,4D-D-ff94f89c821d,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",1350,9550.981488940317,0.004632756297337435,0.5371216579100863,0.7371310941483042,0.017803923585365696,0.9947045744536434,0.8852406318859718,0.00759422782658671,1.3129893829496608,0.0020412379513355117,0.0031211541009798635,0.9994999385670855,0.8524395916508594
9,9,equal_per_property,wells,10,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,6864854495.514543,0.0023183257202366437,0.26878663035756123,0.3688754307521738,0.008909446411589373,0.9980233381496548,0.828478844525936,0.005715402587888018,0.9881535145559149,0.0015362321141742527,0.0023489751207471186,0.9996687069963984,0.7687101440361742
9,9,equal_per_property,wells,10,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,7127915817.674866,0.0018549802045185488,0.21506636198714402,0.2951512015786504,0.007128785477577383,0.9981060744985193,0.9701960041150387,0.005629078482687442,0.9732286747684932,0.0015130292232847257,0.002313496749395531,0.9997872438169068,0.8128540618505674
9,9,equal_per_property,wells,15,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,12358759147.085121,0.0019465039673670903,0.22567762493391966,0.30971380904580537,0.007480516062010904,0.9986735589017771,0.8351912287726697,0.00724384877925129,1.2524112728817947,0.0019470602383269671,0.002977151705284052,0.999514151960884,0.8003799176184956
9,9,equal_per_property,wells,15,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,20001883938.379402,0.0016538652368966874,0.19174909729491937,0.2631512243258202,0.006355890188984111,0.9982553171436672,0.9788800061876493,0.005415231518229557,0.936256016017562,0.0014555497073158801,0.0022256077177071265,0.9997979270813315,0.8148109059666023
9,9,equal_per_property,wells,20,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",8050,18106031016.840294,0.0016023461927149947,0.18577598050465838,0.25495388197285596,0.006157899820630588,0.9993213799876713,0.916669823888558,0.005406462645292003,0.9347399386321646,0.0014531927387551127,0.0022220037958397584,0.9996886061263973,0.8204730927286263
9,9,equal_per_property,wells,20,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",6180,39580507367.060425,0.0008044417036208428,0.093266952502805,0.12799701842925731,0.0030915113381591495,0.9993312932649532,0.9822065476358386,0.005303610794602196,0.9169575661439882,0.0014255473868131907,0.002179732681132084,0.9998056172031343,0.8181400833014528
9,9,equal_per_property,wells,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1990,86570884025.56636,0.0015779044315427965,0.18294220327994257,0.2510648835020906,0.006063968860253573,0.9996181461477612,0.9115664004774491,0.0036755772139277403,0.6354818380880602,0.0009879513590396879,0.0015106266439039564,0.9998381636786746,0.8847001438922486
9,9,equal_per_property,wells,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",7100,182730159895.8686,0.0004095842225531371,0.0474871852849226,0.06517011617684187,0.0015740534861068535,0.999885550629776,0.9955638987677975,0.0037535573506590654,0.6489640635291702,0.0010089114906266091,0.00154267572501025,0.9998875901357027,0.8756531557894759
9,9,equal_per_property,grid,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,19835.23834352775,0.008111002782259173,0.9403894748843615,1.2905648326381545,0.031171005869448747,0.997113630915963,0.6469063998578191,0.003417916470553619,0.5909340804781609,0.0009186952213579508,0.001404730573334646,0.9999280814510212,0.8427885183789118
9,9,equal_per_property,grid,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",1260,68602.88446053588,0.004530055786595813,0.5252145630712198,0.7207901223825175,0.017409240177029984,0.9987585738265476,0.47399943276501805,0.002928727376363127,0.506356674902015,0.0007872070217354379,0.0012036785924944124,0.9999124074572012,0.9129496668319534
9,9,equal_per_property,grid,100,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",3270,7.407749264720985e+18,0.0008756784204178419,0.10152613579981246,0.13933169602200796,0.0033652777486770165,0.999603851070097,0.957061162361071,0.0017707623936578818,0.30615255108093253,0.000475959832029002,0.0007277661973054471,0.9999412789624728,0.9177377535852044
9,9,equal_per_property,grid,100,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",15540,2.825383548894695e+18,0.00037785444815459856,0.04380843597539148,0.060121501093653544,0.0014521143115603437,0.9998912421268663,0.9859160344973337,0.0021237188802662225,0.3671762825441295,0.0005708303300028314,0.0008728278955848112,0.9999373377865142,0.9322526786615952
9,9,equal_per_property,grid,300,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",4260,151042.3999226507,0.00039676699707970054,0.046001156460126376,0.06313073080217632,0.0015247962214765911,0.9998273937265002,0.9883629378654983,0.0015007929084083474,0.2594766972683742,0.00040339525119504157,0.000616811353012248,0.9999463713070067,0.9392496958919238
9,9,equal_per_property,grid,300,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",1860,107689.11378468398,0.00012924364469540613,0.01498450517525299,0.020564325665218625,0.0004966900536886939,0.9999447190619349,0.998713346976941,0.001626118871031214,0.2811446880225743,0.000437081376635979,0.0006683191101051017,0.9999496384705667,0.948624243063462
