outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
2,2,equal_per_property,wells,15,4D,4D-D-ff94f89c821d,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",20000,462348.13000404515,0.0008536910377108236,0.20571865568149889,0.13658511337210982,0.003298939551838125,0.9987376385163051,0.9614407468220525,0.0031200745160191805,1.0394871032120279,0.0008394033907153556,0.0012834894303202229,0.9999022234950178,0.8939282613210889
2,2,equal_per_property,wells,20,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",11500,32079412150.68246,0.0009289954745157725,0.22386518272939562,0.14863334227938207,0.003589940363643403,0.9992138736402764,0.9267938247615607,0.0042391577875619734,1.4123219897560986,0.0011404738580400797,0.0017438411120825972,0.9998394145960793,0.8179889660507843
2,2,equal_per_property,wells,20,4D,4D-B-3ee6d3ebd2d3,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,2812704.7367324587,0.0006837194225033553,0.16475965454420716,0.10939074057489101,0.002642114003333694,0.999090453359961,0.9676538641003316,0.0036902144221859848,1.2294354767024978,0.0009927899101594975,0.0015180250286246175,0.9998767607105422,0.8926472752366087
2,2,equal_per_property,wells,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",2900,92278001063.92741,0.0008790781737789058,0.21183633441165592,0.14064689299129185,0.0033970436944181738,0.9997068228410908,0.9518115082917692,0.0029809621049949678,0.9931402751430308,0.0008019775443438087,0.0012262634543830373,0.9999032139868341,0.8309478761311307
2,2,equal_per_property,wells,30,4D,4D-D-ff94f89c821d,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",11790,3067170.6256198413,0.0007046320165586321,0.16979907811295,0.11273662205164192,0.002722927061703714,0.9987106785069375,0.979695886680107,0.0022001015471841802,0.7329880015085913,0.0005919001899290358,0.000905044756765899,0.9999157946694984,0.9011964898898087
2,2,equal_per_property,grid,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1710,24665.33247031578,0.00855788515559466,2.0622409653103793,1.3692069643096505,0.03307044887759824,0.997484990881824,-0.0625628622431644,0.004887793489823044,1.628422100096897,0.0013149783466417332,0.0020106671329696256,0.9999290222495689,0.7731563510988245
2,2,equal_per_property,grid,30,4D,4D-B-3ee6d3ebd2d3,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",19770,97.52391983642264,0.0018652530125026331,0.44948034509867596,0.2984285683301737,0.007207943700135826,0.9986317436019061,0.7760995938985018,0.0014768682593429081,0.49203488597729117,0.00039732647991818065,0.0006075319006356691,0.9999355539037145,0.9308090287848685
2,2,equal_per_property,grid,100,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",5070,3.3971108616243005e+18,0.0007659972762510745,0.18458660448001432,0.12255467165267375,0.002960062364015263,0.9997568108024407,0.8843021681361128,0.0018865927685917,0.6285391076063934,0.0005075559441687422,0.0007760782203674564,0.999966944675864,0.8455962009355086
2,2,equal_per_property,grid,100,4D,4D-B-3ee6d3ebd2d3,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",17110,2.5031746142598298e+17,0.00039667362287404217,0.09558863902422718,0.06346524604177609,0.0015328757663652188,0.9997052131672645,0.9661633765893872,0.0007958340819176673,0.26514086769487727,0.00021410572836601583,0.00032737828125116593,0.9999756117633176,0.9671164554124143
2,2,equal_per_property,grid,300,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",8430,155139.5563549439,0.0004721540052889079,0.11377756465984037,0.07554162512284222,0.0018245564891756349,0.999873574899372,0.9807760211853073,0.0013359424481926435,0.44508390373366924,0.00035941276884766097,0.0005495599553689764,0.9999701339595922,0.8900405149983964
2,2,equal_per_property,grid,300,4D,4D-B-3ee6d3ebd2d3,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2120,18376.750776238336,0.0001903469902626546,0.04586896806935542,0.030454302665259107,0.0007355626181043788,0.9997632346690288,0.9935046301404317,0.0006945857395850568,0.23140887009802943,0.00018686657064014985,0.0002857282576526434,0.9999809939468478,0.9736560308205876
