outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
1,1,equal_total,wells,5,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-E,"lasso(l1=0.001,max_iter=20000)",290,12112451.616619278,0.0036776875024427326,0.7665216993811246,0.586999488407503,0.014177795671923335,0.99674689327222,0.8059572832781005,0.012774621317539364,4.582485467765591,0.0034375880101792378,0.005256242619058872,0.9993374318445948,0.7262991150104376
1,1,equal_total,wells,5,4D,4D-E-4f4328240852,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",20000,38679.87564581418,0.0050595697816942925,1.0545403938278426,0.807563141632874,0.019505068471710487,0.9944719782422198,0.8416130565948005,0.0027923905823895867,1.0016805153008281,0.0007514186250343449,0.001148956358343304,0.9998918375902958,0.8473550165676976
1,1,equal_total,wells,10,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",12660,1169922942.538911,0.0013579238987278714,0.2830251710597421,0.2167396314450712,0.005234911221086018,0.998546001169999,0.8769772510361155,0.004026110791275647,1.4442380509004877,0.0010834066889121906,0.0016565825791720723,0.999845929618267,0.810029239272674
1,1,equal_total,wells,10,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,2224997143.81981,0.0017508488247514123,0.36492051475730175,0.2794547833999826,0.006749669968768414,0.9979226519764759,0.8949841553158832,0.002787705800138247,1.0,0.0007501579730825404,0.0011470287589633746,0.9999286315429172,0.8391748015382596
1,1,equal_total,wells,15,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1190,2235749136.1280994,0.0010275728858721632,0.2141717897982176,0.16401196619009736,0.003961380189107294,0.9993028519277044,0.8280448521291296,0.00306974036993807,1.101170851596261,0.0008260520940510278,0.001263074635313104,0.999897824091972,0.8262938142881352
1,1,equal_total,wells,15,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",12750,266815435471.06616,0.0009290084306706066,0.19362850175389898,0.148279992024253,0.0035814058967200443,0.9988645154791174,0.9562614250401574,0.002787705800138247,1.0,0.0007501579730825404,0.0011470287589633746,0.9999286315429172,0.8391748015382596
1,1,equal_total,wells,20,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",4400,622988.7883922386,0.0011758421903646018,0.2450748067538762,0.18767738252190633,0.0045329708699674105,0.9994487037955306,0.726894801354129,0.003008003210500611,1.079024626756324,0.00080943892691367,0.0012376722785192266,0.9999031046790906,0.8375945507994641
1,1,equal_total,wells,20,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",70,1321890.3230145127,0.00038851787607837153,0.08097680469418182,0.06201173817614891,0.001497769198244857,0.9996580712857281,0.9864419325489382,0.002787705800138247,1.0,0.0007501579730825404,0.0011470287589633746,0.9999286315429172,0.8391748015382596
1,1,equal_total,wells,30,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1330,20148.137611565173,0.0008765865117583694,0.18270246784189906,0.1399128755788279,0.003379314975570768,0.9996839183233307,0.8821726144695072,0.0027773389411247787,0.9962812219951782,0.0007473683021120994,0.0011427632136436436,0.9999091597084905,0.8291870188021736
1,1,equal_total,wells,30,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",130,215026.35788158225,0.0003505528584528489,0.0730639491815748,0.05595210262833209,0.0013514108515342912,0.9999029460019032,0.9832399171254211,0.0026384445480076503,0.9464573155018028,0.000709992501405976,0.0010856137600118415,0.9999334353051893,0.8460536211189291
