outer_fold,test_run,method,candidate,regime,budget,measurements,placement,solver,rmse_p,rmse_so,mae_p,mae_so,score,condition,online_seconds_per_snapshot,iterations,storage_floats,memory_bytes,basis_seconds,config_json,solver_json,seed
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,21,42,condition_joint,ridge(alpha_relative=1e-06),0.1401261563965478,0.0005920797517514,0.1142104115930678,0.0001736876205816,0.5245078242466134,24129.51010123149,9.2199249928327e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,22,44,condition_joint,ridge(alpha_relative=1e-06),0.1353572737814656,0.0005911773937395,0.1111295482960549,0.0001735317469924,0.5205697991340962,23847.91024520559,8.117142562313299e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,23,46,condition_joint,ridge(alpha_relative=1e-06),0.1365723204342987,0.0005893971439138,0.1121606969933542,0.0001732235084878,0.5201201961857574,21306.784146977418,1.218984944262731e-06,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,24,48,condition_joint,ridge(alpha_relative=1e-06),0.1366317769228122,0.0005881770873954,0.1126850395330796,0.000173038030046,0.5192792956417532,20567.36038547235,1.044172950743705e-06,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,25,50,configured,ridge(alpha_relative=1e-06),0.1471237954448995,0.0006495759925012,0.1234778750861507,0.0001914805243454,0.5708879833719022,113938.3029147362,1.117789503397014e-06,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,26,52,configured,ridge(alpha_relative=1e-06),0.1493794026710234,0.0006441343135023,0.1280669160361089,0.0001884124092953,0.5685088240590327,117606.79380435943,9.689850100715243e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,27,54,configured,ridge(alpha_relative=1e-06),0.1513870372114558,0.0006608009561768,0.1287366115950257,0.0001913939681452,0.5819388792449518,66113.0391560352,8.208044984945118e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,28,56,configured,ridge(alpha_relative=1e-06),0.1520396445313132,0.0006553999987028,0.1295727816920787,0.0001901485635893,0.5784846755767393,66053.24886241468,9.890376039626624e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,29,58,configured,ridge(alpha_relative=1e-06),0.1519317416321448,0.0006393280231219,0.1296213385367156,0.0001886080965007,0.5667933789047978,55076.69607288402,9.129098065099432e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_joint,30,60,configured,ridge(alpha_relative=1e-06),0.1473031663885754,0.0005843879140869,0.125551149706003,0.0001725148074903,0.523893113562033,20148.13726351792,8.508722018625559e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
