basis_clustering_placement_seconds,basis_seconds,budget,condition,config_json,iterations,mae_p,mae_so,measurements,method,online_seconds_per_snapshot,outer_fold,placement,regime,rmse_p,rmse_so,score,solver_json
11.982393833997776,0.5354095000002417,3,2072871.6731397433,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",10,0.4508931484906298,0.001571296450715458,6,final_accuracy,4.450503758179318e-06,1,configured,well_joint,0.8268292388438777,0.003708415547817473,3.2501631841506433,"{""l1"": 0.001, ""l2_relative"": 1e-06, ""name"": ""elastic_net""}"
11.982393833997776,0.5354095000002417,3,633.1282066882711,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",250,0.4384559642500788,0.0003271160158147012,6,final_accuracy,9.281736090901847e-05,1,dg_joint,well_joint,0.5152228717119811,0.0009469860888485005,1.0394811977527771,"{""l1"": 0.001, ""l2_relative"": 1e-06, ""name"": ""elastic_net""}"
11.982393833997776,0.5354095000002417,3,633.1282066882711,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",250,0.4384559642500788,0.0003271160158147012,6,final_accuracy,9.248245864602409e-05,1,condition_joint,well_joint,0.5152228717119811,0.0009469860888485005,1.0394811977527771,"{""l1"": 0.001, ""l2_relative"": 1e-06, ""name"": ""elastic_net""}"
11.982393833997776,0.5354095000002417,3,626254.7313733593,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",220,0.25068350855768995,0.0003366106807935694,6,final_accuracy,8.133396236497306e-05,1,dg_pressure,well_joint,0.30891999646451496,0.001108559564849855,1.0141236514874457,"{""l1"": 0.001, ""l2_relative"": 1e-06, ""name"": ""elastic_net""}"
11.982393833997776,0.5354095000002417,3,626254.7313733593,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",220,0.25068350855768995,0.0003366106807935694,6,final_accuracy,8.143201502980104e-05,1,condition_pressure,well_joint,0.30891999646451496,0.001108559564849855,1.0141236514874457,"{""l1"": 0.001, ""l2_relative"": 1e-06, ""name"": ""elastic_net""}"
11.982393833997776,0.5354095000002417,4,3989509.279860505,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.2641113000438983,0.0008437984614203936,8,final_accuracy,5.754962440096963e-07,1,configured,well_joint,0.5139418277940465,0.0020020425695327954,1.8012017019840552,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,4,886.3388778975041,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.49507069850174784,0.00032948880547567256,8,final_accuracy,6.052631713253887e-07,1,dg_joint,well_joint,0.5770718081257917,0.0010101593167646504,1.1277576571763528,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,4,886.3388778975041,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.49507069850174784,0.00032948880547567256,8,final_accuracy,4.902857537836508e-07,1,condition_joint,well_joint,0.5770718081257917,0.0010101593167646504,1.1277576571763528,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,4,785920.3263925232,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1870406586246634,0.00043157367268868685,8,final_accuracy,5.798872023701836e-07,1,dg_pressure,well_joint,0.272215067808005,0.0015217360429322423,1.2874809176562834,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,4,785920.3263925232,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1870406586246634,0.00043157367268868685,8,final_accuracy,4.6866915724415305e-07,1,condition_pressure,well_joint,0.272215067808005,0.0015217360429322423,1.2874809176562834,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
