regime,budget,metric,left,right,left_mean,right_mean,mean_delta,median_delta,left_wins,ties,wilcoxon_p,wilcoxon_p_holm
well_joint,12,rmse_p,final_accuracy,original_basis_optimized_recovery,0.2473634127095327,0.7635854164253888,-0.516222003715856,-0.33932364474140125,10,0,0.001953125,0.703125
well_joint,12,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0010169101907357599,0.00468307530792682,-0.00366616511719106,-0.0035784958882517995,10,0,0.001953125,0.703125
well_joint,12,score,final_accuracy,original_basis_optimized_recovery,0.7277191137853707,3.340636723239922,-2.612917609454551,-2.5090660224491037,10,0,0.001953125,0.703125
well_joint,12,rmse_p,final_accuracy,prior+IDW,0.2473634127095327,0.4262292058254868,-0.17886579311595407,-0.12395810921727576,8,0,0.037109375,1.0
well_joint,12,rmse_so,final_accuracy,prior+IDW,0.0010169101907357599,0.0009463724293483401,7.053776138742001e-05,0.00012412782873070003,4,0,0.275390625,1.0
well_joint,12,score,final_accuracy,prior+IDW,0.7277191137853707,0.7664844154669371,-0.038765301681566264,-0.024935505817498538,6,0,0.4921875,1.0
well_joint,13,rmse_p,final_accuracy,POD-E,0.2558173871454159,0.2686118452835746,-0.012794458138158691,-0.04016262483311467,7,0,0.4921875,1.0
well_joint,13,rmse_so,final_accuracy,POD-E,0.0008919030322699899,0.00073352657029649,0.00015837646197349998,0.00012160521040594993,2,0,0.02734375,1.0
well_joint,13,score,final_accuracy,POD-E,0.6820647674009852,0.591554113062144,0.09051065433884138,0.05268516051364419,3,0,0.130859375,1.0
well_joint,13,rmse_p,final_pareto,POD-E,0.19295272960826404,0.2686118452835746,-0.07565911567531053,-0.07632629311574171,8,0,0.083984375,1.0
well_joint,13,rmse_so,final_pareto,POD-E,0.0010407911785423499,0.00073352657029649,0.00030726460824586,0.00017414067841874998,1,0,0.00390625,0.703125
well_joint,13,score,final_pareto,POD-E,0.7622202511283407,0.591554113062144,0.17066613806619674,0.12921019663649633,2,0,0.01953125,1.0
well_joint,13,rmse_p,final_accuracy,rank_optimized_joint,0.2558173871454159,0.28146922683026626,-0.025651839684850408,-0.013202064037191402,6,0,0.625,1.0
well_joint,13,rmse_so,final_accuracy,rank_optimized_joint,0.0008919030322699899,0.0008989166000054099,-7.013567735419989e-06,-1.0001670225500575e-06,5,0,0.845703125,1.0
well_joint,13,score,final_accuracy,rank_optimized_joint,0.6820647674009852,0.7206981703064425,-0.038633402905457116,-0.02530305249649356,5,0,0.6953125,1.0
well_joint,13,rmse_p,final_accuracy,original_basis_optimized_recovery,0.2558173871454159,0.6420180146671113,-0.3862006275216954,-0.29979356198330326,10,0,0.001953125,0.703125
well_joint,13,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0008919030322699899,0.00454729419289272,-0.00365539116062273,-0.0036649341342266,10,0,0.001953125,0.703125
well_joint,13,score,final_accuracy,original_basis_optimized_recovery,0.6820647674009852,3.182663366918338,-2.5005985995173527,-2.5013953350892564,10,0,0.001953125,0.703125
well_joint,13,rmse_p,final_accuracy,prior+IDW,0.2558173871454159,0.43576892342492457,-0.17995153627950863,-0.15482660410719584,9,0,0.037109375,1.0
well_joint,13,rmse_so,final_accuracy,prior+IDW,0.0008919030322699899,0.0009437099109881799,-5.180687871818999e-05,4.064504349610002e-05,5,0,0.921875,1.0
well_joint,13,score,final_accuracy,prior+IDW,0.6820647674009852,0.7677521985020869,-0.08568743110110155,-0.0007842146548273088,5,0,0.431640625,1.0
well_joint,14,rmse_p,final_accuracy,POD-E,0.21056612523832668,0.2237546061605753,-0.013188480922248575,-0.015843812675340893,6,0,0.556640625,1.0
well_joint,14,rmse_so,final_accuracy,POD-E,0.00092070879533617,0.00073404318287511,0.00018666561246106,0.00015295025942894995,2,0,0.048828125,1.0
well_joint,14,score,final_accuracy,POD-E,0.7027879511309312,0.5703847001571558,0.13240325097377528,0.11001683038751406,1,0,0.01953125,1.0
well_joint,14,rmse_p,final_pareto,POD-E,0.20432592573986916,0.2237546061605753,-0.019428680420706126,-0.02348908921630205,7,0,0.322265625,1.0
well_joint,14,rmse_so,final_pareto,POD-E,0.00099338899262241,0.00073404318287511,0.0002593458097473,0.00020482688093264998,1,0,0.009765625,0.99609375
well_joint,14,score,final_pareto,POD-E,0.7380694893550712,0.5703847001571558,0.16768478919791535,0.16902367382403488,1,0,0.009765625,1.0
well_joint,14,rmse_p,final_accuracy,rank_optimized_joint,0.21056612523832668,0.4196091353747017,-0.20904301013637502,-0.04073794353904654,7,0,0.16015625,1.0
well_joint,14,rmse_so,final_accuracy,rank_optimized_joint,0.00092070879533617,0.0008761170194379499,4.459177589822002e-05,0.00010772929898735,3,0,0.431640625,1.0
well_joint,14,score,final_accuracy,rank_optimized_joint,0.7027879511309312,0.8502505646519067,-0.1474626135209755,0.022411294927523695,4,0,1.0,1.0
well_joint,14,rmse_p,final_accuracy,original_basis_optimized_recovery,0.21056612523832668,0.6247879524745643,-0.41422182723623757,-0.35544513112809695,10,0,0.001953125,0.703125
well_joint,14,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00092070879533617,0.004529079869981101,-0.0036083710746449304,-0.0035054392506272004,10,0,0.001953125,0.703125
well_joint,14,score,final_accuracy,original_basis_optimized_recovery,0.7027879511309312,3.162680909170268,-2.4598929580393367,-2.507308400656787,10,0,0.001953125,0.703125
well_joint,14,rmse_p,final_accuracy,prior+IDW,0.21056612523832668,0.42175564600795257,-0.2111895207696258,-0.1631130085298089,8,0,0.02734375,1.0
well_joint,14,rmse_so,final_accuracy,prior+IDW,0.00092070879533617,0.0009736931768017101,-5.298438146554e-05,5.711248083964995e-05,4,0,1.0,1.0
well_joint,14,score,final_accuracy,prior+IDW,0.7027879511309312,0.7610712693012489,-0.058283318170317754,0.06171136846593944,4,0,0.845703125,1.0
well_joint,15,rmse_p,final_accuracy,POD-E,0.298826701844108,0.22303252592033146,0.0757941759237765,0.0480359414572147,3,0,0.275390625,1.0
well_joint,15,rmse_so,final_accuracy,POD-E,0.00071588812724213,0.00059659902612201,0.00011928910112012001,0.00013170577474765,2,0,0.013671875,1.0
well_joint,15,score,final_accuracy,POD-E,0.6053883706788449,0.49210441000311034,0.11328396067573458,0.07811425519546,3,0,0.02734375,1.0
well_joint,15,rmse_p,final_pareto,POD-E,0.2845776400437805,0.22303252592033146,0.06154511412344904,0.06012909169768182,3,0,0.193359375,1.0
well_joint,15,rmse_so,final_pareto,POD-E,0.00075408182915758,0.00059659902612201,0.00015748280303557,0.00010605406126650002,1,0,0.00390625,0.703125
well_joint,15,score,final_pareto,POD-E,0.6160562328854777,0.49210441000311034,0.12395182288236746,0.12142372415916222,0,0,0.001953125,0.703125
well_joint,15,rmse_p,final_accuracy,rank_optimized_joint,0.298826701844108,0.23853385245658618,0.06029284938752183,0.03427911501755761,4,0,0.322265625,1.0
well_joint,15,rmse_so,final_accuracy,rank_optimized_joint,0.00071588812724213,0.00067163179522055,4.425633202158001e-05,3.617436829880002e-05,5,0,0.375,1.0
well_joint,15,score,final_accuracy,rank_optimized_joint,0.6053883706788449,0.5413427818828123,0.06404558879603259,0.03482392655102101,4,0,0.322265625,1.0
well_joint,15,rmse_p,final_accuracy,original_basis_optimized_recovery,0.298826701844108,0.5467878473177146,-0.2479611454736066,-0.31649752420361144,9,0,0.013671875,1.0
well_joint,15,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00071588812724213,0.00437181374260213,-0.00365592561536,-0.0036622211747007498,10,0,0.001953125,0.703125
well_joint,15,score,final_accuracy,original_basis_optimized_recovery,0.6053883706788449,3.005847963328711,-2.4004595926498657,-2.3774978298183314,10,0,0.001953125,0.703125
well_joint,15,rmse_p,final_accuracy,prior+IDW,0.298826701844108,0.5209780829663193,-0.22215138112221142,-0.20874740943506984,8,0,0.048828125,1.0
well_joint,15,rmse_so,final_accuracy,prior+IDW,0.00071588812724213,0.00122786762074475,-0.00051197949350262,-0.0004068796321697999,9,0,0.00390625,0.703125
well_joint,15,score,final_accuracy,prior+IDW,0.6053883706788449,0.962903941213899,-0.3575155705350541,-0.39873233708545025,8,0,0.009765625,1.0
well_joint,16,rmse_p,final_accuracy,POD-E,0.2867957390921859,0.23139304092514382,0.05540269816704215,0.06218630211885855,4,0,0.275390625,1.0
well_joint,16,rmse_so,final_accuracy,POD-E,0.0007238078414401,0.00060679224472987,0.00011701559671022999,9.466673111929995e-05,2,0,0.02734375,1.0
well_joint,16,score,final_accuracy,POD-E,0.6090791144009167,0.49740492812373677,0.11167418627717995,0.077115095932344,0,0,0.001953125,0.703125
well_joint,16,rmse_p,final_pareto,POD-E,1.5556026654016752,0.23139304092514382,1.3242096244765316,0.18178239628992582,1,0,0.01953125,1.0
well_joint,16,rmse_so,final_pareto,POD-E,0.00074233930406142,0.00060679224472987,0.00013554705933155,8.777733896649998e-05,2,0,0.009765625,0.99609375
well_joint,16,score,final_pareto,POD-E,1.1005698366282082,0.49740492812373677,0.6031649085044715,0.10766309965070348,0,0,0.001953125,0.703125
well_joint,16,rmse_p,final_accuracy,rank_optimized_joint,0.2867957390921859,0.2196634464202254,0.06713229267196053,0.0735974377819133,3,0,0.064453125,1.0
well_joint,16,rmse_so,final_accuracy,rank_optimized_joint,0.0007238078414401,0.0006740571293720099,4.975071206809001e-05,1.2145737756099945e-05,4,0,0.322265625,1.0
well_joint,16,score,final_accuracy,rank_optimized_joint,0.6090791144009167,0.5341242981467378,0.07495481625417877,0.013306743402932614,5,0,0.322265625,1.0
well_joint,16,rmse_p,final_accuracy,original_basis_optimized_recovery,0.2867957390921859,0.5442652733054013,-0.25746953421321545,-0.2803828073606381,9,0,0.00390625,0.87109375
well_joint,16,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0007238078414401,0.0043439920315066,-0.0036201841900665,-0.0036260622759937,10,0,0.001953125,0.703125
well_joint,16,score,final_accuracy,original_basis_optimized_recovery,0.6090791144009167,2.984268234332133,-2.3751891199312163,-2.3340411620100214,10,0,0.001953125,0.703125
well_joint,16,rmse_p,final_accuracy,prior+IDW,0.2867957390921859,0.5112250239290193,-0.2244292848368333,-0.2488012070651266,7,0,0.10546875,1.0
well_joint,16,rmse_so,final_accuracy,prior+IDW,0.0007238078414401,0.0012757881410171003,-0.000551980299577,-0.0004023283591593001,9,0,0.005859375,0.703125
well_joint,16,score,final_accuracy,prior+IDW,0.6090791144009167,0.9855958926357419,-0.37651677823482516,-0.41535611922070326,8,0,0.009765625,1.0
well_joint,17,rmse_p,final_accuracy,POD-E,0.263049591672369,0.22184855653950222,0.041201035132866805,-0.008495966566762395,5,0,0.6953125,1.0
well_joint,17,rmse_so,final_accuracy,POD-E,0.0006895751218051901,0.0005980460033167099,9.152911848847998e-05,5.817766905604995e-05,2,0,0.01953125,1.0
well_joint,17,score,final_accuracy,POD-E,0.5788566118149204,0.4814790280947089,0.09737758372021159,0.05529604075982997,2,0,0.064453125,1.0
well_joint,17,rmse_p,final_pareto,POD-E,1.2403029166022903,0.22184855653950222,1.018454360062788,0.14313750706066852,2,0,0.064453125,1.0
well_joint,17,rmse_so,final_pareto,POD-E,0.0007285494920780201,0.0005980460033167099,0.00013050348876130998,9.496058301934997e-05,0,0,0.001953125,0.703125
well_joint,17,score,final_pareto,POD-E,0.9633627494458443,0.4814790280947089,0.48188372135113544,0.10187064720862352,0,0,0.001953125,0.703125
well_joint,17,rmse_p,final_accuracy,rank_optimized_joint,0.263049591672369,0.18221943624331663,0.0808301554290524,0.0712616899310456,1,0,0.064453125,1.0
well_joint,17,rmse_so,final_accuracy,rank_optimized_joint,0.0006895751218051901,0.00065187496266726,3.770015913793002e-05,1.967063248760006e-05,5,0,0.556640625,1.0
well_joint,17,score,final_accuracy,rank_optimized_joint,0.5788566118149204,0.500352762139563,0.07850384967535744,0.019546179502473587,4,0,0.322265625,1.0
well_joint,17,rmse_p,final_accuracy,original_basis_optimized_recovery,0.263049591672369,0.53675517927292,-0.27370558760055097,-0.29857794146088723,9,0,0.00390625,0.87109375
well_joint,17,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0006895751218051901,0.00431437474639719,-0.0036247996245920002,-0.0036154398652137,10,0,0.001953125,0.703125
well_joint,17,score,final_accuracy,original_basis_optimized_recovery,0.5788566118149204,2.963752768917332,-2.3848961571024114,-2.3203048126030783,10,0,0.001953125,0.703125
well_joint,17,rmse_p,final_accuracy,prior+IDW,0.263049591672369,0.48220822015360765,-0.21915862848123863,-0.23965982242233724,7,0,0.083984375,1.0
well_joint,17,rmse_so,final_accuracy,prior+IDW,0.0006895751218051901,0.00123390302501455,-0.0005443279032093601,-0.00041680546980104997,10,0,0.001953125,0.703125
well_joint,17,score,final_accuracy,prior+IDW,0.5788566118149204,0.9471842646883788,-0.36832765287345837,-0.35986211163861903,8,0,0.009765625,1.0
well_joint,18,rmse_p,final_accuracy,POD-E,0.2147260012701903,0.17351155643232088,0.04121444483786937,0.031749748946034946,5,0,0.431640625,1.0
well_joint,18,rmse_so,final_accuracy,POD-E,0.00067648897489259,0.00058221489218837,9.427408270421998e-05,8.222350024730002e-05,1,0,0.005859375,0.703125
well_joint,18,score,final_accuracy,POD-E,0.536352917377257,0.45155544195731345,0.08479747541994355,0.06471074934809176,1,0,0.013671875,1.0
well_joint,18,rmse_p,final_pareto,POD-E,1.22845547777739,0.17351155643232088,1.054943921345069,0.18372402902059048,2,0,0.048828125,1.0
well_joint,18,rmse_so,final_pareto,POD-E,0.0007033502917504201,0.00058221489218837,0.00012113539956205,9.246024213314995e-05,1,0,0.00390625,0.703125
well_joint,18,score,final_pareto,POD-E,0.9402652614824207,0.45155544195731345,0.4887098195251072,0.14668793142532757,1,0,0.00390625,0.703125
well_joint,18,rmse_p,final_accuracy,rank_optimized_joint,0.2147260012701903,0.1858418979640622,0.02888410330612806,0.027763736184213503,3,0,0.4921875,1.0
well_joint,18,rmse_so,final_accuracy,rank_optimized_joint,0.00067648897489259,0.00064581930095231,3.066967394027997e-05,3.525973237749995e-05,4,0,0.431640625,1.0
well_joint,18,score,final_accuracy,rank_optimized_joint,0.536352917377257,0.5048899576722086,0.031462959705048345,0.005301092022169218,5,0,0.6953125,1.0
well_joint,18,rmse_p,final_accuracy,original_basis_optimized_recovery,0.2147260012701903,0.5302703426828181,-0.3155443414126278,-0.2881292569959504,10,0,0.001953125,0.703125
well_joint,18,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00067648897489259,0.00429850798983227,-0.00362201901493968,-0.00366115327160195,10,0,0.001953125,0.703125
well_joint,18,score,final_accuracy,original_basis_optimized_recovery,0.536352917377257,2.953643521108672,-2.4172906037314155,-2.436613653892781,10,0,0.001953125,0.703125
well_joint,18,rmse_p,final_accuracy,prior+IDW,0.2147260012701903,0.4541452549684202,-0.2394192536982299,-0.2737292919300921,7,0,0.037109375,1.0
well_joint,18,rmse_so,final_accuracy,prior+IDW,0.00067648897489259,0.0012027065210838599,-0.00052621754619127,-0.0004854408255258,10,0,0.001953125,0.703125
well_joint,18,score,final_accuracy,prior+IDW,0.536352917377257,0.9193460190165601,-0.3829931016393031,-0.3891856238531088,9,0,0.00390625,0.703125
well_joint,19,rmse_p,final_accuracy,POD-E,0.22831184575536517,0.19229772383939017,0.03601412191597499,0.05023746420802955,4,0,0.625,1.0
well_joint,19,rmse_so,final_accuracy,POD-E,0.0006879098316470501,0.00059560042487555,9.230940677149999e-05,8.367328472444995e-05,2,0,0.013671875,1.0
well_joint,19,score,final_accuracy,POD-E,0.5518607250388227,0.47059391922291605,0.08126680581590665,0.066630859559833,2,0,0.083984375,1.0
well_joint,19,rmse_p,final_pareto,POD-E,0.24369647972974903,0.19229772383939017,0.0513987558903589,0.0753350916720447,3,0,0.232421875,1.0
well_joint,19,rmse_so,final_pareto,POD-E,0.00068269322929439,0.00059560042487555,8.709280441883998e-05,9.673078046715e-05,2,0,0.009765625,0.99609375
well_joint,19,score,final_pareto,POD-E,0.5493673563215783,0.47059391922291605,0.07877343709866216,0.0833180852957505,1,0,0.009765625,1.0
well_joint,19,rmse_p,final_accuracy,rank_optimized_joint,0.22831184575536517,0.15879922867805124,0.0695126170773139,0.05154441728308999,3,0,0.16015625,1.0
well_joint,19,rmse_so,final_accuracy,rank_optimized_joint,0.0006879098316470501,0.00061892290032876,6.898693131829e-05,6.436670873015001e-05,3,0,0.083984375,1.0
well_joint,19,score,final_accuracy,rank_optimized_joint,0.5518607250388227,0.4770438965898801,0.0748168284489426,0.050890462158494104,3,0,0.10546875,1.0
well_joint,19,rmse_p,final_accuracy,original_basis_optimized_recovery,0.22831184575536517,0.5055877307071318,-0.27727588495176664,-0.2725044539488518,10,0,0.001953125,0.703125
well_joint,19,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0006879098316470501,0.0042693144339092,-0.0035814046022621506,-0.0036067519189213002,10,0,0.001953125,0.703125
well_joint,19,score,final_accuracy,original_basis_optimized_recovery,0.5518607250388227,2.9247640712671834,-2.3729033462283615,-2.3692172120302413,10,0,0.001953125,0.703125
well_joint,19,rmse_p,final_accuracy,prior+IDW,0.22831184575536517,0.43807307439264853,-0.20976122863728336,-0.2588276420443985,7,0,0.064453125,1.0
well_joint,19,rmse_so,final_accuracy,prior+IDW,0.0006879098316470501,0.0011634710518013702,-0.00047556122015432006,-0.0004306701745543,10,0,0.001953125,0.703125
well_joint,19,score,final_accuracy,prior+IDW,0.5518607250388227,0.8903433514020161,-0.3384826263631934,-0.36766698360321487,8,0,0.009765625,1.0
well_joint,20,rmse_p,final_accuracy,POD-E,0.23210506146309112,0.145406727918244,0.08669833354484711,0.06078398666206085,3,0,0.083984375,1.0
well_joint,20,rmse_so,final_accuracy,POD-E,0.0006777408703968299,0.0005923806264751599,8.536024392167e-05,8.267539934835e-05,3,0,0.037109375,1.0
well_joint,20,score,final_accuracy,POD-E,0.5430123070769006,0.4439211238768304,0.09909118320007022,0.08507412477083146,2,0,0.013671875,1.0
well_joint,20,rmse_p,final_pareto,POD-E,0.200948460846221,0.145406727918244,0.055541732927977,0.0643737389413252,2,0,0.083984375,1.0
well_joint,20,rmse_so,final_pareto,POD-E,0.0006851844733627901,0.0005923806264751599,9.280384688762998e-05,0.00010449448644149999,2,0,0.009765625,0.99609375
well_joint,20,score,final_pareto,POD-E,0.5337369692210446,0.4439211238768304,0.08981584534421434,0.09652726818707091,1,0,0.00390625,0.703125
well_joint,20,rmse_p,final_accuracy,rank_optimized_joint,0.23210506146309112,0.11537827243821668,0.11672678902487446,0.07814236440574596,0,0,0.001953125,0.703125
well_joint,20,rmse_so,final_accuracy,rank_optimized_joint,0.0006777408703968299,0.0006199090065235099,5.7831863873319974e-05,4.5470898125749996e-05,3,0,0.16015625,1.0
well_joint,20,score,final_accuracy,rank_optimized_joint,0.5430123070769006,0.451428324770481,0.09158398230641948,0.04832242693850747,0,0,0.001953125,0.703125
well_joint,20,rmse_p,final_accuracy,original_basis_optimized_recovery,0.23210506146309112,0.4698026440243631,-0.23769758256127194,-0.26547156582437215,10,0,0.001953125,0.703125
well_joint,20,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0006777408703968299,0.0042739554982641394,-0.0035962146278673097,-0.0036404322454297,10,0,0.001953125,0.703125
well_joint,20,score,final_accuracy,original_basis_optimized_recovery,0.5430123070769006,2.9104048028992273,-2.3673924958223274,-2.374548612045168,10,0,0.001953125,0.703125
well_joint,20,rmse_p,final_accuracy,prior+IDW,0.23210506146309112,0.41860787330618426,-0.18650281184309314,-0.2137738377035818,7,0,0.083984375,1.0
well_joint,20,rmse_so,final_accuracy,prior+IDW,0.0006777408703968299,0.0011000412409483899,-0.00042230037055156005,-0.0003507322920437999,9,0,0.00390625,0.703125
well_joint,20,score,final_accuracy,prior+IDW,0.5430123070769006,0.8431199368295552,-0.3001076297526546,-0.32936967855308485,8,0,0.009765625,1.0
well_joint,21,rmse_p,final_accuracy,POD-E,0.1953354606153002,0.10802743123734475,0.08730802937795545,0.08423238655844675,2,0,0.01953125,1.0
well_joint,21,rmse_so,final_accuracy,POD-E,0.00067410987920875,0.0006058173135519401,6.829256565681001e-05,4.049837282790004e-05,3,0,0.130859375,1.0
well_joint,21,score,final_accuracy,POD-E,0.5219291905959336,0.4354625117157063,0.08646667888022723,0.06826682757575714,2,0,0.01953125,1.0
well_joint,21,rmse_p,final_pareto,POD-E,0.19996556836689316,0.10802743123734475,0.09193813712954843,0.11475302296310316,2,0,0.013671875,1.0
well_joint,21,rmse_so,final_pareto,POD-E,0.0006791953748418,0.0006058173135519401,7.337806128986002e-05,8.099451758335002e-05,2,0,0.01953125,1.0
well_joint,21,score,final_pareto,POD-E,0.5268518471330983,0.4354625117157063,0.09138933541739186,0.10741666427439434,1,0,0.005859375,0.703125
well_joint,21,rmse_p,final_accuracy,rank_optimized_joint,0.1953354606153002,0.09609979322027595,0.09923566739502426,0.0709543317697871,0,0,0.001953125,0.703125
well_joint,21,rmse_so,final_accuracy,rank_optimized_joint,0.00067410987920875,0.0006319769562798401,4.2132922928909996e-05,5.527059324039995e-05,3,0,0.431640625,1.0
well_joint,21,score,final_accuracy,rank_optimized_joint,0.5219291905959336,0.4471511922908607,0.0747779983050729,0.04864861380016114,3,0,0.02734375,1.0
well_joint,21,rmse_p,final_accuracy,original_basis_optimized_recovery,0.1953354606153002,0.4681890361503404,-0.27285357553504025,-0.3012617723417401,10,0,0.001953125,0.703125
well_joint,21,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00067410987920875,0.00426434211264364,-0.0035902322334348895,-0.00363255202156945,10,0,0.001953125,0.703125
well_joint,21,score,final_accuracy,original_basis_optimized_recovery,0.5219291905959336,2.9017794695629497,-2.379850278967016,-2.4009287514068607,10,0,0.001953125,0.703125
well_joint,21,rmse_p,final_accuracy,prior+IDW,0.1953354606153002,0.4012451659099785,-0.20590970529467825,-0.20584338116262074,7,0,0.048828125,1.0
well_joint,21,rmse_so,final_accuracy,prior+IDW,0.00067410987920875,0.0010457116905090498,-0.00037160181130029994,-0.00033755964281469993,9,0,0.005859375,0.703125
well_joint,21,score,final_accuracy,prior+IDW,0.5219291905959336,0.8035866420118193,-0.2816574514158857,-0.29767232046473224,8,0,0.009765625,1.0
well_joint,22,rmse_p,final_accuracy,POD-E,0.1853116430129873,0.10754497604442029,0.07776666696856702,0.0791880324244675,2,0,0.02734375,1.0
well_joint,22,rmse_so,final_accuracy,POD-E,0.0006725132964876298,0.00060494239324761,6.757090324002e-05,3.7544736177750005e-05,4,0,0.193359375,1.0
well_joint,22,score,final_accuracy,POD-E,0.5160691077413485,0.4346281480109263,0.08144095973042223,0.05821292849553025,2,0,0.02734375,1.0
well_joint,22,rmse_p,final_pareto,POD-E,0.1931469724203052,0.10754497604442029,0.0856019963758849,0.11254048882943754,1,0,0.009765625,1.0
well_joint,22,rmse_so,final_pareto,POD-E,0.00067538038558659,0.00060494239324761,7.043799233898e-05,7.198358447740001e-05,2,0,0.01953125,1.0
well_joint,22,score,final_pareto,POD-E,0.5175078871616977,0.4346281480109263,0.08287973915077139,0.10868769041802989,2,0,0.009765625,1.0
well_joint,22,rmse_p,final_accuracy,rank_optimized_joint,0.1853116430129873,0.09893430938069617,0.08637733363229114,0.06513732913550449,1,0,0.00390625,0.87109375
well_joint,22,rmse_so,final_accuracy,rank_optimized_joint,0.0006725132964876298,0.00062961777896136,4.289551752627001e-05,5.3996042593099975e-05,4,0,0.556640625,1.0
well_joint,22,score,final_accuracy,rank_optimized_joint,0.5160691077413485,0.44557661090671125,0.0704924968346374,0.04315350797853315,3,0,0.02734375,1.0
well_joint,22,rmse_p,final_accuracy,original_basis_optimized_recovery,0.1853116430129873,0.46841244282050665,-0.2831007998075194,-0.30693383936937363,10,0,0.001953125,0.703125
well_joint,22,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0006725132964876298,0.004259706059537499,-0.00358719276304987,-0.00361045432828855,10,0,0.001953125,0.703125
well_joint,22,score,final_accuracy,original_basis_optimized_recovery,0.5160691077413485,2.899169412130649,-2.3831003043893006,-2.419383222458155,10,0,0.001953125,0.703125
well_joint,22,rmse_p,final_accuracy,prior+IDW,0.1853116430129873,0.3900291203485546,-0.20471747733556725,-0.1951096360586282,7,0,0.048828125,1.0
well_joint,22,rmse_so,final_accuracy,prior+IDW,0.0006725132964876298,0.0010177450217911301,-0.0003452317253035001,-0.00026057941506255,9,0,0.005859375,0.703125
well_joint,22,score,final_accuracy,prior+IDW,0.5160691077413485,0.7826971836419959,-0.26662807590064735,-0.24718095684955282,8,0,0.009765625,1.0
well_joint,23,rmse_p,final_accuracy,POD-E,0.18487012687439183,0.10211509148634072,0.08275503538805114,0.08797355976728466,1,0,0.013671875,1.0
well_joint,23,rmse_so,final_accuracy,POD-E,0.00065401191190738,0.00060876845300534,4.524345890204001e-05,6.335396396945004e-05,4,0,0.16015625,1.0
well_joint,23,score,final_accuracy,POD-E,0.5059208330280344,0.43520288471946705,0.0707179483085673,0.06737217114695568,3,0,0.064453125,1.0
well_joint,23,rmse_p,final_pareto,POD-E,0.18316168253400714,0.10211509148634072,0.0810465910476664,0.08703223048975745,1,0,0.009765625,1.0
well_joint,23,rmse_so,final_pareto,POD-E,0.0006788444331739701,0.00060876845300534,7.007598016863001e-05,7.387774029970004e-05,2,0,0.064453125,1.0
well_joint,23,score,final_pareto,POD-E,0.5124048719067639,0.43520288471946705,0.07720198718729665,0.11211648842929542,3,0,0.037109375,1.0
well_joint,23,rmse_p,final_accuracy,rank_optimized_joint,0.18487012687439183,0.10564921595849304,0.07922091091589883,0.058211400561217305,1,0,0.005859375,1.0
well_joint,23,rmse_so,final_accuracy,rank_optimized_joint,0.00065401191190738,0.00064610724281463,7.904669092750004e-06,4.207282388410006e-05,4,0,0.76953125,1.0
well_joint,23,score,final_accuracy,rank_optimized_joint,0.5059208330280344,0.4633207668498045,0.04260006617822992,0.0457294492582159,4,0,0.375,1.0
well_joint,23,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18487012687439183,0.4660259382740789,-0.2811558113996871,-0.28711283196821313,10,0,0.001953125,0.703125
well_joint,23,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00065401191190738,0.004257565114602541,-0.0036035532026951604,-0.00361413543338175,10,0,0.001953125,0.703125
well_joint,23,score,final_accuracy,original_basis_optimized_recovery,0.5059208330280344,2.896528882926962,-2.390608049898928,-2.4385038310822074,10,0,0.001953125,0.703125
well_joint,23,rmse_p,final_accuracy,prior+IDW,0.18487012687439183,0.3848532844588911,-0.1999831575844992,-0.1986655118502405,8,0,0.037109375,1.0
well_joint,23,rmse_so,final_accuracy,prior+IDW,0.00065401191190738,0.0010179688007671199,-0.00036395688885973996,-0.00029129135547155,8,0,0.009765625,0.99609375
well_joint,23,score,final_accuracy,prior+IDW,0.5059208330280344,0.779395553580214,-0.2734747205521795,-0.22672996938036066,8,0,0.009765625,1.0
well_joint,24,rmse_p,final_accuracy,POD-E,0.18058565207003238,0.09873909464129202,0.08184655742874038,0.08247471217733611,1,0,0.005859375,1.0
well_joint,24,rmse_so,final_accuracy,POD-E,0.0006466453494365799,0.00060494196300081,4.1703386435769984e-05,7.728573597550002e-05,4,0,0.232421875,1.0
well_joint,24,score,final_accuracy,POD-E,0.500217688056513,0.4303916411027212,0.06982604695379177,0.06514532310273302,4,0,0.10546875,1.0
well_joint,24,rmse_p,final_pareto,POD-E,0.1868145125727145,0.09873909464129202,0.08807541793142246,0.07996012305846056,1,0,0.009765625,1.0
well_joint,24,rmse_so,final_pareto,POD-E,0.0006499570916512,0.00060494196300081,4.5015128650390005e-05,4.882646376205005e-05,3,0,0.193359375,1.0
well_joint,24,score,final_pareto,POD-E,0.5029360786708139,0.4303916411027212,0.07254443756809265,0.08030784939961294,3,0,0.048828125,1.0
