protocol,fold,test_run,rank,sensing,placement,seed,N,basis,estimator,rmse_p,rmse_so,relerr,maxabs_p,noise_sd_bar,m,cond,sec_per_snapshot,admm_iter
P1,P1-run2,2,8,grid,random,20260928,2,none,IDW,0.06411590504273935,0.0013524807592453425,0.0035832238806036477,0.1764962805735719,0.0,2.0,,,
P1,P1-run2,2,8,grid,random,20260928,2,POD,LS,18.678673279651324,0.15755043043076114,0.7527349733338399,81.70573728547909,0.0,2.0,122.84521950352148,1.2577403578217382e-06,
P1,P1-run2,2,8,grid,random,20260928,2,POD,L1,23.178403039034674,0.2651843845312617,1.0,25.475292251986065,0.0,2.0,,7.25925848301914e-06,10.0
P1,P1-run2,2,8,grid,random,20260928,2,POD-E,LS,0.08934091398714708,0.007057004107439497,0.014495077308109077,0.4852642006598989,0.0,2.0,1194.5500962937354,7.978513302212512e-07,
P1,P1-run2,2,8,grid,random,20260928,2,POD-E,L1,0.6972750249124053,0.01149640339285379,0.0343370789413049,2.9984948069022606,0.0,2.0,,6.86262932571548e-06,10.0
P1,P1-run2,2,8,grid,random,20260928,2,TBMD,LS,7.644178497175641,0.1638669836503476,0.43016611095196466,33.74178926479194,0.0,2.0,340.6104642576141,7.37666764676019e-07,
P1,P1-run2,2,8,grid,random,20260928,2,TBMD,L1,0.782709579399404,0.01109921228410978,0.036232578507221024,7.336187936724742,0.0,2.0,,6.7237781843653435e-06,10.0
P1,P1-run2,2,8,grid,random,20260928,5,none,IDW,0.06411590504273935,0.0012996411772980805,0.003504326595271595,0.1764962805735719,0.0,5.0,,,
P1,P1-run2,2,8,grid,random,20260928,5,POD,LS,18.746793103005395,0.006521315595716543,0.6867360033192568,86.13479910032996,0.0,5.0,inf,1.385815536465358e-06,
P1,P1-run2,2,8,grid,random,20260928,5,POD,L1,23.178403039034674,0.2651843845312617,1.0,25.475292251986065,0.0,5.0,,7.324074869285579e-06,10.0
P1,P1-run2,2,8,grid,random,20260928,5,POD-E,LS,0.87646653775325,0.0013429114400624192,0.03223458149644338,3.5026737695808894,0.0,5.0,inf,9.49073755354793e-07,
P1,P1-run2,2,8,grid,random,20260928,5,POD-E,L1,0.7063322374056099,0.01088477098556663,0.033786116783275755,3.0168565335114654,0.0,5.0,,7.200629355523873e-06,10.0
P1,P1-run2,2,8,grid,random,20260928,5,TBMD,LS,1304.502184742097,0.513850384773697,47.789571884729504,6077.59874940928,0.0,5.0,2.5526815199451252e+16,1.0262215423777147e-06,
P1,P1-run2,2,8,grid,random,20260928,5,TBMD,L1,0.7814803785004947,0.011141404785962315,0.036245421817057866,7.333510916189829,0.0,5.0,,1.7969149026881764e-05,10.0
P1,P1-run2,2,8,grid,random,20260928,10,none,IDW,0.04944379012938871,0.0013073209983443786,0.003180278941274506,0.17511903021500708,0.0,10.0,,,
P1,P1-run2,2,8,grid,random,20260928,10,POD,LS,0.07887595237520724,0.0007373464056047506,0.003246022996845552,1.0278837409846977,0.0,10.0,2015779.2393917767,2.9182216773430505e-06,
P1,P1-run2,2,8,grid,random,20260928,10,POD,L1,4.2367255673594135,0.05688592626081679,0.19218340981737148,4.816276047277125,0.0,10.0,,0.004457077185011089,5000.0
P1,P1-run2,2,8,grid,random,20260928,10,POD-E,LS,0.07887595156699133,0.0007373464064049544,0.003246022971198383,1.027883732669375,0.0,10.0,706281798.928884,2.271629421523324e-06,
P1,P1-run2,2,8,grid,random,20260928,10,POD-E,L1,0.1323419179258877,0.005840571836152564,0.012615233397860333,0.5475612910597994,0.0,10.0,,1.409566633541275e-05,20.0
P1,P1-run2,2,8,grid,random,20260928,10,TBMD,LS,132.7647555143017,0.08025725675516415,4.8654622280396165,903.4824325672082,0.0,10.0,662317.5994091515,1.6898147468627603e-06,
P1,P1-run2,2,8,grid,random,20260928,10,TBMD,L1,0.3309665761723185,0.007363452103065132,0.01904149326845537,5.8324963520343935,0.0,10.0,,0.0007555879635253439,20.0
P1,P1-run2,2,8,grid,random,20260928,16,none,IDW,0.04756375991719453,0.0013212545579693478,0.003164598146027316,0.17149040242897282,0.0,16.0,,,
P1,P1-run2,2,8,grid,random,20260928,16,POD,LS,0.04367741925719305,0.0007973505513780726,0.002257859996166809,0.31719961876484287,0.0,16.0,75.83737434283121,1.844148048096233e-06,
P1,P1-run2,2,8,grid,random,20260928,16,POD,L1,3.0306622776129566,0.04347433598168813,0.1408209102591822,3.480387925179215,0.0,16.0,,0.006137935184934004,5000.0
P1,P1-run2,2,8,grid,random,20260928,16,POD-E,LS,0.043677419257221295,0.0007973505513781118,0.0022578599961676,0.3171996187645629,0.0,16.0,26576.766799542565,0.00012423611069270582,
P1,P1-run2,2,8,grid,random,20260928,16,POD-E,L1,0.12973895700965377,0.005830523480568576,0.012561188609384015,0.5445024284458058,0.0,16.0,,3.230863000714669e-05,20.0
P1,P1-run2,2,8,grid,random,20260928,16,TBMD,LS,2.5205008878876574,0.005034380306758973,0.09285676947231139,16.83825194527021,0.0,16.0,24405.47177627406,1.9891853702978956e-06,
P1,P1-run2,2,8,grid,random,20260928,16,TBMD,L1,0.32965942430030926,0.007345005278588402,0.018983002914966466,5.82955137167577,0.0,16.0,,1.480399967274732e-05,20.0
P1,P1-run2,2,8,grid,random,20260928,20,none,IDW,0.05230203335940341,0.0013220997968259166,0.003265161906336165,0.2078664471405539,0.0,20.0,,,
P1,P1-run2,2,8,grid,random,20260928,20,POD,LS,0.037446151186629174,0.0007887837890132886,0.00209068770568925,0.5025661432549774,0.0,20.0,16.47503614028361,1.760777430953803e-06,
P1,P1-run2,2,8,grid,random,20260928,20,POD,L1,2.4746762922647525,0.03722594924540568,0.11713991778220832,2.8562004327091954,0.0,20.0,,0.004946995370253852,5000.0
P1,P1-run2,2,8,grid,random,20260928,20,POD-E,LS,0.03744615118662246,0.0007887837890133154,0.0020906877056891256,0.502566143254871,0.0,20.0,5616.3599551019615,1.8163334095367678e-06,
P1,P1-run2,2,8,grid,random,20260928,20,POD-E,L1,0.07623996869711062,0.0062278227343067795,0.012728235127343357,0.3518076061379921,0.0,20.0,,1.2709889604054667e-05,20.0
P1,P1-run2,2,8,grid,random,20260928,20,TBMD,LS,0.44560258827453,0.004903504134834916,0.01902343801542489,5.7319577573040865,0.0,20.0,4865.841790320488,1.3904452013472717e-06,
P1,P1-run2,2,8,grid,random,20260928,20,TBMD,L1,0.3270783718730709,0.008512437326398324,0.020774474964785246,5.314025121849921,0.0,20.0,,2.745985100908136e-05,50.0
P1,P1-run2,2,8,grid,random,20260928,30,none,IDW,0.05557145107207081,0.0012774834394771622,0.0032670839695939607,0.20767559404035085,0.0,30.0,,,
P1,P1-run2,2,8,grid,random,20260928,30,POD,LS,0.027715708728300516,0.0007887834207390957,0.0018767566365577363,0.3853501965331237,0.0,30.0,9.128809311541549,1.5432219866111322e-06,
P1,P1-run2,2,8,grid,random,20260928,30,POD,L1,1.995370466573423,0.03176116669285695,0.09669670795300445,2.44901586195837,0.0,30.0,,0.005846325629304543,5000.0
P1,P1-run2,2,8,grid,random,20260928,30,POD-E,LS,0.027715708728288695,0.0007887834207387868,0.0018767566365569838,0.3853501965330321,0.0,30.0,2462.55893480529,2.1913341091324887e-06,
P1,P1-run2,2,8,grid,random,20260928,30,POD-E,L1,0.06784758148271328,0.006278771864568965,0.012763002551604088,0.3659409135088357,0.0,30.0,,1.3560184958839306e-05,20.0
P1,P1-run2,2,8,grid,random,20260928,30,TBMD,LS,0.5124098328827192,0.00688232640100981,0.02324818494343785,5.887724556778687,0.0,30.0,1884.494203987561,1.4644810343506159e-06,
P1,P1-run2,2,8,grid,random,20260928,30,TBMD,L1,0.3135640325347602,0.00819314583185051,0.01996573917109023,5.442618793750763,0.0,30.0,,2.235803684150731e-05,40.0
P1,P1-run2,2,8,grid,random,20260928,50,none,IDW,0.040633426752030466,0.001209943977414909,0.002840174859271446,0.20910166124932902,0.0,50.0,,,
P1,P1-run2,2,8,grid,random,20260928,50,POD,LS,0.021355004301014405,0.0008114951270397457,0.0017994645639271042,0.31227966355457104,0.0,50.0,3.6186171174115156,1.7083334063904153e-06,
P1,P1-run2,2,8,grid,random,20260928,50,POD,L1,1.177583623986526,0.020752129023681818,0.05977398076510295,2.334994683100613,0.0,50.0,,0.0052994305550344975,3910.0
P1,P1-run2,2,8,grid,random,20260928,50,POD-E,LS,0.021355004301005568,0.0008114951270396175,0.0017994645639267306,0.3122796635545268,0.0,50.0,1496.8075398611356,2.1157406822398856e-06,
P1,P1-run2,2,8,grid,random,20260928,50,POD-E,L1,0.09094954650341112,0.004958276736290712,0.01043345319077184,0.36776368855278513,0.0,50.0,,1.3305555546173343e-05,20.0
P1,P1-run2,2,8,grid,random,20260928,50,TBMD,LS,0.7033533633147043,0.005102990540298869,0.027695954969606165,6.3540398931231685,0.0,50.0,1605.2160972964177,1.4537039937244522e-06,
P1,P1-run2,2,8,grid,random,20260928,50,TBMD,L1,0.43119139741729184,0.006513689085382592,0.02045365076722017,5.217057605929405,0.0,50.0,,1.7171295540821222e-05,30.0
P1,P1-run2,2,8,grid,random,20260928,75,none,IDW,0.03778463770591291,0.0010892295956563926,0.0025803431667844796,0.20768009814102795,0.0,75.0,,,
P1,P1-run2,2,8,grid,random,20260928,75,POD,LS,0.0185623012120904,0.0007683436129419717,0.001678118031769203,0.27082678792999,0.0,75.0,3.059032559756874,5.507703732561182e-06,
P1,P1-run2,2,8,grid,random,20260928,75,POD,L1,0.7519921114966679,0.012369397412099135,0.036993583383194854,1.443775006615043,0.0,75.0,,0.002582322518315373,2500.0
P1,P1-run2,2,8,grid,random,20260928,75,POD-E,LS,0.018562301212087632,0.0007683436129419692,0.001678118031769156,0.2708267879299416,0.0,75.0,1505.283246090681,2.0910369197803513e-06,
P1,P1-run2,2,8,grid,random,20260928,75,POD-E,L1,0.09300437944384204,0.004279517886842548,0.009187481353978658,0.338902163504855,0.0,75.0,,0.00011383951857203135,220.0
P1,P1-run2,2,8,grid,random,20260928,75,TBMD,LS,0.37075773346321683,0.0050077130256472036,0.01685264241531388,5.478797818389142,0.0,75.0,1514.8697985461852,1.6542972945090796e-06,
P1,P1-run2,2,8,grid,random,20260928,75,TBMD,L1,0.37437081482877765,0.005816733361708921,0.01795578919581658,5.212037710353057,0.0,75.0,,0.00016867129684046463,260.0
P1,P1-run2,2,8,grid,random,20260928,100,none,IDW,0.03221251403870241,0.0010073760559553982,0.002334021969031997,0.192754215097327,0.0,100.0,,,
P1,P1-run2,2,8,grid,random,20260928,100,POD,LS,0.02303992144913289,0.000698191129539837,0.0016302545848777663,0.3373841054299823,0.0,100.0,2.8725257414155876,2.1928884692628074e-06,
P1,P1-run2,2,8,grid,random,20260928,100,POD,L1,0.5742562096009461,0.009857311561741968,0.028814802733251557,1.3175456415470863,0.0,100.0,,0.0018642854820764452,2060.0
P1,P1-run2,2,8,grid,random,20260928,100,POD-E,LS,0.023039921449137687,0.0006981911295397878,0.0016302545848777754,0.3373841054300528,0.0,100.0,1519.8273255410488,2.3997035222472967e-06,
P1,P1-run2,2,8,grid,random,20260928,100,POD-E,L1,0.08650552919927412,0.004305159756940985,0.009147533423450788,0.34779578227615154,0.0,100.0,,0.0006582654443466001,210.0
P1,P1-run2,2,8,grid,random,20260928,100,TBMD,LS,0.34518962512504275,0.005057396500487828,0.01616946753008311,5.247302697977808,0.0,100.0,1504.8832923782056,5.30400063359627e-06,
P1,P1-run2,2,8,grid,random,20260928,100,TBMD,L1,0.3428739481727851,0.005669599237762669,0.01689389139021577,5.300653271671523,0.0,100.0,,0.000699057074531016,250.0
P1,P1-run2,2,8,grid,random,20260928,150,none,IDW,0.030654072426081043,0.0009393877579387166,0.0021880230291751587,0.18411005682644982,0.0,150.0,,,
P1,P1-run2,2,8,grid,random,20260928,150,POD,LS,0.022843956199979212,0.0007134140210238985,0.0016527459642900805,0.32264633841461854,0.0,150.0,2.4521261589178627,2.6527774968632946e-06,
P1,P1-run2,2,8,grid,random,20260928,150,POD,L1,0.39336724110262083,0.007261883559681614,0.020463216967684078,1.0915617438598153,0.0,150.0,,0.0023878410736668026,1280.0
P1,P1-run2,2,8,grid,random,20260928,150,POD-E,LS,0.022843956199936906,0.0007134140210239821,0.0016527459642894247,0.3226463384142311,0.0,150.0,1485.026888647599,2.6141847397580192e-06,
P1,P1-run2,2,8,grid,random,20260928,150,POD-E,L1,0.05596503191662975,0.0030731411364041086,0.0064599213838869305,0.26905927542538766,0.0,150.0,,7.872066581276831e-05,150.0
P1,P1-run2,2,8,grid,random,20260928,150,TBMD,LS,0.3317570568562462,0.004917781115826438,0.015611666115569633,5.237602806907033,0.0,150.0,1487.861456655663,2.125000012003713e-06,
P1,P1-run2,2,8,grid,random,20260928,150,TBMD,L1,0.3325693979892537,0.005225136897760167,0.01602631295695561,5.301387214386344,0.0,150.0,,9.43101854149804e-05,180.0
P1,P1-run2,2,8,grid,random,20260928,200,none,IDW,0.03136029113549827,0.000902664626643468,0.0021392864084012887,0.1762274343548953,0.0,200.0,,,
P1,P1-run2,2,8,grid,random,20260928,200,POD,LS,0.02086812247940777,0.0007304928829508602,0.0016472532815125505,0.30332953310397565,0.0,200.0,2.178328798628019,3.5802227945101484e-06,
P1,P1-run2,2,8,grid,random,20260928,200,POD,L1,0.32995368090107957,0.006501839140832356,0.017743214563896173,1.0691800655471866,0.0,200.0,,0.0011771543337359886,980.0
P1,P1-run2,2,8,grid,random,20260928,200,POD-E,LS,0.020868122479404845,0.000730492882950832,0.0016472532815124512,0.30332953310392935,0.0,200.0,1557.5240036018843,2.9722222178760503e-06,
P1,P1-run2,2,8,grid,random,20260928,200,POD-E,L1,0.045476470366535085,0.0023006562814003526,0.004879916909975367,0.21720896387424837,0.0,200.0,,0.00016420522135578923,120.0
P1,P1-run2,2,8,grid,random,20260928,200,TBMD,LS,0.34066283936807573,0.004743326938832352,0.015654393977524807,5.274757577844081,0.0,200.0,1585.2177955613718,3.1358148488733504e-06,
P1,P1-run2,2,8,grid,random,20260928,200,TBMD,L1,0.33065514851516215,0.004902887723540489,0.015561869273978216,5.29414722657256,0.0,200.0,,7.110648180565072e-05,130.0
P1,P1-run2,2,8,grid,random,20260928,300,none,IDW,0.028042131623515335,0.0007740304211676734,0.001857513453214771,0.17499491123023578,0.0,300.0,,,
P1,P1-run2,2,8,grid,random,20260928,300,POD,LS,0.02121282096752725,0.000706520497899469,0.0016109126315094235,0.3054625265142561,0.0,300.0,1.8137298243449314,3.7777774398111633e-06,
P1,P1-run2,2,8,grid,random,20260928,300,POD,L1,0.24716942294746044,0.0045836036457113545,0.012862127488157675,0.8515314253088648,0.0,300.0,,0.0003505339630431047,670.0
P1,P1-run2,2,8,grid,random,20260928,300,POD-E,LS,0.021212820967528984,0.0007065204978994653,0.0016109126315094475,0.3054625265143066,0.0,300.0,1477.7124174180692,3.695999987906328e-06,
P1,P1-run2,2,8,grid,random,20260928,300,POD-E,L1,0.037282041739308526,0.0016502890905615705,0.003562956961489905,0.18176571580687023,0.0,300.0,,4.566666730507104e-05,80.0
P1,P1-run2,2,8,grid,random,20260928,300,TBMD,LS,0.3135642765954983,0.004849784807227431,0.015011187672505281,5.543658597856988,0.0,300.0,1571.923445945864,4.348777346657934e-06,
P1,P1-run2,2,8,grid,random,20260928,300,TBMD,L1,0.31467880153698474,0.004745959869180134,0.014910482416676543,5.530098832290601,0.0,300.0,,5.637811113114434e-05,100.0
P1,P1-run2,2,8,grid,random,20260929,2,none,IDW,0.20719142478399438,0.002329868746486861,0.00891753330094476,0.28886936549323683,0.0,2.0,,,
P1,P1-run2,2,8,grid,random,20260929,2,POD,LS,23.177096387637988,0.14485161833271154,0.8966259825531416,28.39897402540007,0.0,2.0,inf,1.015444501751551e-06,
P1,P1-run2,2,8,grid,random,20260929,2,POD,L1,25.571281244101982,0.1951124812954172,1.0140870475622938,29.190551663366453,0.0,2.0,,0.005992796296831565,5000.0
P1,P1-run2,2,8,grid,random,20260929,2,POD-E,LS,0.6311500237468862,0.006814607528383959,0.026831636420934356,2.470189780722396,0.0,2.0,inf,1.3395178097265738e-06,
P1,P1-run2,2,8,grid,random,20260929,2,POD-E,L1,0.9116173310350466,0.007078164011116509,0.03626453709980531,3.1477499511842475,0.0,2.0,,7.706777304755869e-06,10.0
P1,P1-run2,2,8,grid,random,20260929,2,TBMD,LS,4.662053196220148,0.008709508285542771,0.17163122880535486,17.802849416952373,0.0,2.0,8186.668362582034,8.210007325504665e-07,
P1,P1-run2,2,8,grid,random,20260929,2,TBMD,L1,1.0499004082342358,0.007719801660757569,0.041427948062304355,7.610635143660638,0.0,2.0,,6.969110540079849e-06,10.0
P1,P1-run2,2,8,grid,random,20260929,5,none,IDW,0.06232773458498254,0.0015434658061552157,0.003839441770653301,0.18684335975096486,0.0,5.0,,,
P1,P1-run2,2,8,grid,random,20260929,5,POD,LS,14.449426767751573,0.006648318491296256,0.5293841822163523,44.47408449406024,0.0,5.0,inf,1.2762223680814107e-06,
P1,P1-run2,2,8,grid,random,20260929,5,POD,L1,12.102141217630539,0.1434972304015894,0.527509701865902,13.414247289940185,0.0,5.0,,0.004015555555708017,5000.0
P1,P1-run2,2,8,grid,random,20260929,5,POD-E,LS,0.9914494174729744,0.0015017225541825374,0.03646311642953718,4.073710013752448,0.0,5.0,inf,2.1929261964504364e-06,
P1,P1-run2,2,8,grid,random,20260929,5,POD-E,L1,0.8313779973450324,0.008038569600393928,0.03442723847333617,3.109853538695205,0.0,5.0,,1.3029333247147776e-05,20.0
P1,P1-run2,2,8,grid,random,20260929,5,TBMD,LS,160.2016185418251,0.02698724757991268,5.868653493801842,769.1955347494272,0.0,5.0,1921401.3184419768,1.1296296078297828e-06,
P1,P1-run2,2,8,grid,random,20260929,5,TBMD,L1,0.8703110250676082,0.008200158748093551,0.0358374975494845,7.361965224099002,0.0,5.0,,1.836111079211588e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,10,none,IDW,0.0622781228715084,0.001262736871225012,0.0034043648081468025,0.18426047788812988,0.0,10.0,,,
P1,P1-run2,2,8,grid,random,20260929,10,POD,LS,4.542985974138131,0.003494186917158668,0.1665371233540387,42.28045572532222,0.0,10.0,6.600992559712633e+16,0.00012144751855413671,
P1,P1-run2,2,8,grid,random,20260929,10,POD,L1,5.15629348221798,0.06705386981698587,0.2313596953139943,5.827961627893977,0.0,10.0,,0.004939666666797604,5000.0
P1,P1-run2,2,8,grid,random,20260929,10,POD-E,LS,0.6169842750900109,0.0010814649202483433,0.022717171390004648,2.851270645224101,0.0,10.0,4.6297935641035735e+19,4.160518680388729e-06,
P1,P1-run2,2,8,grid,random,20260929,10,POD-E,L1,0.6848787562486344,0.008480194473073063,0.0302734365359575,2.7797031594647885,0.0,10.0,,6.0733036931466175e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,10,TBMD,LS,117.34788290420437,0.028005144688468268,4.299004351370778,629.1940028491176,0.0,10.0,4734753.17312558,1.8857773048458277e-06,
P1,P1-run2,2,8,grid,random,20260929,10,TBMD,L1,0.5984036827314264,0.008122706322123112,0.02726930703121367,6.809407944843207,0.0,10.0,,1.9563296249274304e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,16,none,IDW,0.07292226333586488,0.0012436758576027493,0.0036522848864473482,0.16462469251741002,0.0,16.0,,,
P1,P1-run2,2,8,grid,random,20260929,16,POD,LS,0.050105342829198846,0.0008022767065557399,0.0024389340020211725,0.6957923082534434,0.0,16.0,58.92136674803899,1.5277775539154256e-06,
P1,P1-run2,2,8,grid,random,20260929,16,POD,L1,3.27102783090581,0.0461584183330054,0.15105760385584027,3.748004570782415,0.0,16.0,,0.0067901990734282195,5000.0
P1,P1-run2,2,8,grid,random,20260929,16,POD-E,LS,0.050105342829193364,0.0008022767065559319,0.0024389340020212666,0.6957923082534602,0.0,16.0,25089.369473496357,2.0200731577696623e-06,
P1,P1-run2,2,8,grid,random,20260929,16,POD-E,L1,0.14823705023318995,0.005340340860889031,0.011963171677665009,0.6176664138799626,0.0,16.0,,2.851388934585783e-05,50.0
P1,P1-run2,2,8,grid,random,20260929,16,TBMD,LS,0.944052815128376,0.015448815760662553,0.04629725416234876,5.962254526598543,0.0,16.0,12492.990339814505,4.23455559131172e-06,
P1,P1-run2,2,8,grid,random,20260929,16,TBMD,L1,0.3243099678609784,0.007235326818867778,0.018685528033639744,5.8098506593142,0.0,16.0,,3.0538555519241425e-05,20.0
P1,P1-run2,2,8,grid,random,20260929,20,none,IDW,0.06767391627834606,0.001189072308922533,0.00343723908433722,0.15410885959322493,0.0,20.0,,,
P1,P1-run2,2,8,grid,random,20260929,20,POD,LS,0.07504485245818783,0.0006888464610382693,0.0030761677894297606,0.46711473815718113,0.0,20.0,41.23618527024148,1.7546289772899062e-06,
P1,P1-run2,2,8,grid,random,20260929,20,POD,L1,1.8370962273416434,0.029928359461135413,0.08992968800566334,2.4972352356218845,0.0,20.0,,0.005849847221893638,5000.0
P1,P1-run2,2,8,grid,random,20260929,20,POD-E,LS,0.07504485245817778,0.0006888464610382936,0.0030761677894294483,0.46711473815721377,0.0,20.0,22980.783720261923,4.796296168394663e-06,
P1,P1-run2,2,8,grid,random,20260929,20,POD-E,L1,0.11684871120909585,0.005529986223783681,0.011844153687888333,0.5156954995364124,0.0,20.0,,2.3966036409277608e-05,40.0
P1,P1-run2,2,8,grid,random,20260929,20,TBMD,LS,0.7870451232312284,0.008553679349279367,0.0334905685928856,5.635098980172648,0.0,20.0,13892.884155954214,1.8024444148910266e-06,
P1,P1-run2,2,8,grid,random,20260929,20,TBMD,L1,0.3383542177327208,0.006876892426799175,0.0184897333736275,5.920657203020129,0.0,20.0,,2.8496926124380143e-05,50.0
P1,P1-run2,2,8,grid,random,20260929,30,none,IDW,0.03703304376526881,0.001191162455413125,0.0027403890730420227,0.15390400249160158,0.0,30.0,,,
P1,P1-run2,2,8,grid,random,20260929,30,POD,LS,0.04971349429248113,0.0007344106954709369,0.0023392471133693725,0.6461896398390492,0.0,30.0,16.923475896760582,1.8132969098924487e-06,
P1,P1-run2,2,8,grid,random,20260929,30,POD,L1,0.9917236702183347,0.019335427258084993,0.05297657167411765,2.779124201956862,0.0,30.0,,0.005463324074366095,4330.0
P1,P1-run2,2,8,grid,random,20260929,30,POD-E,LS,0.04971349429248838,0.0007344106954709571,0.0023392471133696084,0.6461896398391387,0.0,30.0,14261.134507424187,4.685185289148379e-06,
P1,P1-run2,2,8,grid,random,20260929,30,POD-E,L1,0.0916272507347277,0.005840571871644061,0.012139228912287466,0.43454241940456745,0.0,30.0,,3.920988873923542e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,30,TBMD,LS,0.8154469559262969,0.008294168713820783,0.034139589804506494,6.125509279276276,0.0,30.0,12610.766362653867,2.1543323614255144e-06,
P1,P1-run2,2,8,grid,random,20260929,30,TBMD,L1,0.3285590167689479,0.00708670822921864,0.01857040857229906,5.838881246746381,0.0,30.0,,1.8496888784553716e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,50,none,IDW,0.03941450786946365,0.0011730679102060872,0.0027539710369256904,0.1942360608585074,0.0,50.0,,,
P1,P1-run2,2,8,grid,random,20260929,50,POD,LS,0.03155827071077149,0.000773400026128296,0.0019292539926536248,0.24062016729243924,0.0,50.0,5.665047520589422,4.898148795796766e-06,
P1,P1-run2,2,8,grid,random,20260929,50,POD,L1,0.6738531326563121,0.012917493083811356,0.03568482911849095,2.0841628399339918,0.0,50.0,,0.0022159799258655833,3370.0
P1,P1-run2,2,8,grid,random,20260929,50,POD-E,LS,0.03155827071077704,0.0007734000261283104,0.0019292539926537692,0.24062016729248345,0.0,50.0,4754.21170006498,2.009259467875516e-06,
P1,P1-run2,2,8,grid,random,20260929,50,POD-E,L1,0.08159371625698685,0.005901900205990485,0.012145297611607401,0.3920426670168619,0.0,50.0,,1.2745370407140365e-05,20.0
P1,P1-run2,2,8,grid,random,20260929,50,TBMD,LS,0.3693011434100144,0.007202606281943184,0.019724124684164113,6.041680052035189,0.0,50.0,3586.3723772127037,1.591036346292606e-06,
P1,P1-run2,2,8,grid,random,20260929,50,TBMD,L1,0.33040845844306826,0.007155688654960499,0.018717600321704927,5.847880739770927,0.0,50.0,,1.4228370101018637e-05,20.0
P1,P1-run2,2,8,grid,random,20260929,75,none,IDW,0.03553144295779705,0.001168469763169701,0.0026738074496448334,0.1746596823629221,0.0,75.0,,,
P1,P1-run2,2,8,grid,random,20260929,75,POD,LS,0.01751803451489162,0.0007735659529741964,0.0016721833348670482,0.21478922298092373,0.0,75.0,2.466383067938833,2.166666995940937e-06,
P1,P1-run2,2,8,grid,random,20260929,75,POD,L1,0.5376612959750402,0.010226413380606671,0.02837262334450064,1.75044923695626,0.0,75.0,,0.00329025770339218,2290.0
P1,P1-run2,2,8,grid,random,20260929,75,POD-E,LS,0.017518034514888873,0.0007735659529741946,0.0016721833348670061,0.2147892229806048,0.0,75.0,1647.256541602533,2.1882965315685227e-06,
P1,P1-run2,2,8,grid,random,20260929,75,POD-E,L1,0.07093108473670497,0.005751109494526031,0.01175790689825808,0.3472574401528079,0.0,75.0,,1.8993815131209515e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,75,TBMD,LS,0.31185709866617295,0.006930952053538737,0.017925327132448488,5.473147557977398,0.0,75.0,1861.4362670304554,1.6281113925355452e-06,
P1,P1-run2,2,8,grid,random,20260929,75,TBMD,L1,0.3169199855056104,0.007175419199771867,0.018430381178221097,5.748058537154113,0.0,75.0,,1.7137370175785487e-05,30.0
P1,P1-run2,2,8,grid,random,20260929,100,none,IDW,0.036097297867464614,0.0010768093023271813,0.0025264016875760935,0.1729303834809299,0.0,100.0,,,
P1,P1-run2,2,8,grid,random,20260929,100,POD,LS,0.016803287060558208,0.00070589946131328,0.0015377090558952918,0.22326116015573003,0.0,100.0,1.8497342771478749,2.1373702178674713e-06,
P1,P1-run2,2,8,grid,random,20260929,100,POD,L1,0.47707650213024483,0.00914708515863888,0.025289294705358324,1.662749409610161,0.0,100.0,,0.0035679968886715534,1930.0
P1,P1-run2,2,8,grid,random,20260929,100,POD-E,LS,0.01680328706055803,0.0007058994613132767,0.0015377090558952838,0.22326116015575212,0.0,100.0,1797.4222857820894,2.4228141194692363e-06,
P1,P1-run2,2,8,grid,random,20260929,100,POD-E,L1,0.08025427054766528,0.0052491864629197905,0.01087209294247676,0.3380092953826593,0.0,100.0,,1.4524666497621823e-05,20.0
P1,P1-run2,2,8,grid,random,20260929,100,TBMD,LS,0.3123913817778527,0.004888569923665483,0.015028292976963708,5.509375900477653,0.0,100.0,2033.8034963389107,2.216036793672376e-06,
P1,P1-run2,2,8,grid,random,20260929,100,TBMD,L1,0.32160531469697384,0.006818742212372248,0.017996726830548385,5.790568515955105,0.0,100.0,,3.419292517247851e-05,60.0
P1,P1-run2,2,8,grid,random,20260929,150,none,IDW,0.03336606615260903,0.0009472940836510345,0.0022540946288479562,0.15986225893285186,0.0,150.0,,,
P1,P1-run2,2,8,grid,random,20260929,150,POD,LS,0.01882729757067479,0.0007481165341845189,0.0016450336233287384,0.24294818682712369,0.0,150.0,2.1448669078522347,2.768518040991492e-06,
P1,P1-run2,2,8,grid,random,20260929,150,POD,L1,0.3583200966861253,0.006960319933573061,0.019149696568151905,1.1985658626707945,0.0,150.0,,0.0006428178889176774,1250.0
P1,P1-run2,2,8,grid,random,20260929,150,POD-E,LS,0.018827297570671826,0.0007481165341846007,0.00164503362332884,0.2429481868270942,0.0,150.0,1729.1239461227165,2.1605185422770404e-06,
P1,P1-run2,2,8,grid,random,20260929,150,POD-E,L1,0.07597670811467835,0.004870400044007846,0.010100497097163494,0.35597146338816993,0.0,150.0,,0.00012801388921043663,240.0
